acceptance_count,beta,bwVar,covers_true,dataset_file,est,est_med,estdiff,ll,method,miVar,miVarclus,miVarpaired,n_mcmc,n_sampling_draws,pstar,result_file,share_acceptance_in_mcmc,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_proposal_in_mcmc,sim,time_allocation,time_mcmc_acceptance,time_mcmc_estimation,time_mcmc_proposal,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarclus,wiVarpaired
493,1.0,0.017048512927322866,1,datasets_sb01.npz,0.5903338172607107,0.5807195150524014,0.5903338172607078,0.0539952534098076,constrained_1to1,0.07488001225365713,0.25204665536103965,0.07484595258685456,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.005977407311675737,0.8604116644893153,0.999420615936443,0.999834815784749,0.13311213039700792,53,3.4999975468963385e-06,0.002308600232936442,0.33250170017709024,0.05141070019453764,0.3862210006045643,0.38738200001535006,0.3864449006214272,5.141070019453764e-05,0.00017600000137463212,8.69997893460095e-06,5.4599979193881154e-05,0.3874459999788087,4.4400017941370606e-05,1.1266723811116137,0.05781445081340695,0.23498109392078947,0.057780391146604375
512,1.0,0.014525760166459196,1,datasets_sb01.npz,1.022912702424996,1.000649276019987,1.0229127024249982,0.45535449764647273,constrained_1to1,0.08385108179181074,0.27505734100878293,0.08532969212232121,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.005707549672836898,0.8616813366084148,0.9994011968270987,0.9998262064940141,0.1320948270462597,54,3.3999967854470015e-06,0.0022262000711634755,0.33629569961340167,0.051522900408599526,0.39004480009316467,0.39120090001961216,0.3902785000973381,5.1522900408599526e-05,0.00018730000010691583,7.800001185387373e-06,5.9699988923966885e-05,0.39126890001352876,4.300000728107989e-05,1.5904709072035192,0.06931079586518508,0.2605170550821573,0.07078940619569556
479,1.0,0.013205201529794958,1,datasets_sb01.npz,0.9760856837161502,0.9711342236052543,0.9760856837161495,0.35228423447600166,constrained_1to1,0.10129327573774201,0.30907859168914115,0.10494345236979831,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.005794566926167035,0.8583614056794826,0.9994327291544884,0.9998400289028835,0.135356827619768,55,3.5999983083456755e-06,0.002285799622768536,0.33879250052268617,0.05339460039976984,0.39447290054522455,0.39563310000812635,0.3946968005329836,5.339460039976984e-05,0.0001795999996829778,7.700000423938036e-06,5.500001134350896e-05,0.39569639999535866,4.069998976774514e-05,1.5998871329562987,0.08807486900641726,0.2958601849578164,0.09172504563847356
472,1.0,0.0167589778564254,1,datasets_sb01.npz,1.0563027136787573,1.0477156132112229,1.0563027136787624,0.4715751936454956,constrained_1to1,0.0890010080914849,0.26333671587252494,0.08021170584423744,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.005786213529153525,0.8634494410950453,0.9994523302502202,0.9998455026931591,0.13029120110964731,56,3.2999960239976645e-06,0.0021879004198126495,0.3266689999727532,0.04926609987160191,0.3781230002641678,0.3792361000087112,0.37833020027028397,4.926609987160191e-05,0.00016170000890269876,7.800001185387373e-06,5.040000542066991e-05,0.3792947000183631,4.220000118948519e-05,1.6410302337120188,0.07222527125720307,0.24656097903824312,0.06343596900995561
491,1.0,0.009275024099296201,1,datasets_sb01.npz,0.726012574440309,0.7264730052102546,0.7260125744403062,0.18951049993964597,constrained_1to1,0.07492567574539644,0.2485801544602001,0.06904865521889239,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.005913265033437288,0.8597333242902375,0.9993041839072822,0.9998281275839612,0.13375477785548792,57,3.3999967854470015e-06,0.0022904009092599154,0.333234699559398,0.051807599200401455,0.38733269966905937,0.3885935000143945,0.38760239965631627,5.1807599200401455e-05,0.00017399998614564538,9.599985787644982e-06,5.6599994422867894e-05,0.38866029999917373,9.23000043258071e-05,1.262514648940972,0.06564137662200094,0.2392958553368046,0.05976435609549689
477,1.0,0.01886421814278982,1,datasets_sb01.npz,1.1573099332608656,1.1741273522164979,1.1573099332608676,0.5413119840774473,constrained_1to1,0.0987748525088966,0.2849735414216921,0.09273224468385192,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.006570248783382793,0.8599552498410851,0.9993505706878278,0.9998222227110515,0.1329156583000548,58,4.399975296109915e-06,0.0026377998292446136,0.3454761002503801,0.05336250000982545,0.4014764000894502,0.40267930002301,0.4017373000679072,5.3362500009825456e-05,0.0002145000034943223,7.90000194683671e-06,6.319998647086322e-05,0.4027508999861311,4.199999966658652e-05,1.7733078824442838,0.07989177014796399,0.2660904590607595,0.07384916232291931
540,1.0,0.01709104145028789,1,datasets_sb01.npz,1.2589218506001656,1.2647936605293846,1.2589218506001576,0.6462484525329304,constrained_1to1,0.09771155057768972,0.28277820889073746,0.09079602808897629,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.005857684253691098,0.8603165704690983,0.999435165674316,0.9998433791297718,0.133339534318616,59,4.0000013541430235e-06,0.0023299993481487036,0.3423998004582245,0.05303819983964786,0.39776799964602105,0.3989902000175789,0.39799279964063317,5.303819983964786e-05,0.0001750999945215881,8.800008799880743e-06,5.319999763742089e-05,0.3990526999987196,4.569999873638153e-05,1.8715952486674008,0.08060341808595155,0.2656700763989993,0.07368789559723811
527,1.0,0.0127556619629585,1,datasets_sb01.npz,0.7882829840097056,0.7886783004181324,0.7882829840097026,0.2959454693637451,constrained_1to1,0.06309772707407367,0.21741254114692254,0.05638652351597993,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.0061420814300697105,0.8573358948510771,0.9993854916454215,0.9998114776540985,0.13599485970209457,60,4.2000028770416975e-06,0.0024453001969959587,0.3415344994573388,0.054142599867191166,0.39812239952152595,0.3993467999971472,0.39836719949380495,5.414259986719117e-05,0.00019799999427050352,8.300004992634058e-06,6.629998097196221e-05,0.3994220999884419,4.2599975131452084e-05,1.2806204986556662,0.05032930944915221,0.2046441235220011,0.043618105891058474
517,1.0,0.01831962185993134,1,datasets_sb01.npz,0.8076429259570146,0.8090171876454384,0.8076429259570079,0.24061136810178063,constrained_1to1,0.08369554029668198,0.27303759534970773,0.08597623377798698,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.005820278917274504,0.8557063650411213,0.9994623447576274,0.9998543377703643,0.13801303353369868,61,3.4999975468963385e-06,0.0024213995784521103,0.3561894001613837,0.05741730009322055,0.41602809983305633,0.41734320000978187,0.4162518998491578,5.7417300093220546e-05,0.00017590000061318278,8.90000956133008e-06,5.139998393133283e-05,0.4174040000070818,4.4400017941370606e-05,1.3746744838122487,0.06535759881489071,0.2546996538679165,0.06763829229619571
485,1.0,0.016691901386280898,1,datasets_sb01.npz,1.1393878964843818,1.1490747282268698,1.1393878964843829,0.605837996656938,constrained_1to1,0.07410336724434488,0.25824985126065597,0.07779468273789988,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.006066794038474277,0.8599243969623326,0.999449500991672,0.9998356664980856,0.133535160728525,62,3.4999975468963385e-06,0.0024364008277188987,0.34553249974851497,0.053627199813490734,0.4015961003897246,0.40277320001041517,0.4018173004151322,5.362719981349073e-05,0.00017430001753382385,7.90000194683671e-06,5.77000027988106e-05,0.4028394000197295,4.3400010326877236e-05,1.6729377963118255,0.05739477395667771,0.24154125797298878,0.06108608945023271
