acceptance_count,beta,bwVar,covers_true,dataset_file,est,est_med,ll,method,miVar,miVarclus,n_mcmc,n_sampling_draws,pstar,result_file,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_sampling_in_mcmc,share_sampling_in_method,sim,time_allocation,time_mcmc_estimation,time_mcmc_sampling,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarclus
466,1.0,0.0027002794389239717,1,datasets_sb01.npz,0.8040735290201106,0.7977078333916211,0.3379392492730626,constrained_1tok,0.05656007047982591,0.2596363967463771,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.8591188615373639,0.9992641821930514,0.9998617199070238,0.1402485180126392,0.14014532065568736,23,3.00002284348011e-06,0.344199700281024,0.056148199655581266,0.40034789993660524,0.40130389999831095,0.4006426999694668,5.6148199655581264e-05,0.0002539000124670565,7.599999662488699e-06,4.740001168102026e-05,0.4013594000134617,3.789999755099416e-05,1.2702078087671587,0.053857090761463014,0.2569334170280142
396,1.0,0.002148934361615317,1,datasets_sb01.npz,0.774525631900092,0.7744838545425788,0.37022512896087734,constrained_1tok,0.04254969197128852,0.2025843166129244,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.8541258127695123,0.9991468271704844,0.9998591927071204,0.14514484804166555,0.14502101440097223,24,3.3999676816165447e-06,0.3529937987914309,0.05993440077872947,0.41292819957016036,0.4139825999736786,0.41328079951927066,5.993440077872947e-05,0.00031889998354017735,6.999995093792677e-06,5.089998012408614e-05,0.41404089995194227,3.029999788850546e-05,1.1788261348393068,0.040398608675311594,0.20043323331694746
493,1.0,0.0018025079598295928,1,datasets_sb01.npz,1.3049366573087053,1.2977386007587939,0.8400427297645359,constrained_1tok,0.05625946581305797,0.25092178696602657,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.8559621892376132,0.9993241311458548,0.9998850443422506,0.14345890131148786,0.14336194190824156,25,3.1999661587178707e-06,0.3723397007561289,0.06236179964616895,0.4347015004022978,0.43577039998490363,0.43499550031265244,6.236179964616895e-05,0.00025729998014867306,6.799993570894003e-06,4.2700034100562334e-05,0.4358205000171438,3.349996404722333e-05,1.7698305848528748,0.05445515534526855,0.24911747649823712
456,1.0,0.0013421144989910498,1,datasets_sb01.npz,0.9695708020777897,0.9693072694056658,0.531459176456279,constrained_1tok,0.04996402449623143,0.2395241373837533,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.858323317700144,0.9992898663065415,0.999869692361162,0.14106672484073277,0.14096654860639754,26,2.700020559132099e-06,0.3511211004224606,0.05766629969002679,0.4087874001124874,0.40974649996496737,0.4090779001126066,5.766629969002679e-05,0.00025349995121359825,6.900052540004253e-06,4.6200002543628216e-05,0.40979990002233535,3.430002834647894e-05,1.4076824276993003,0.04862056788274138,0.23818068077026328
443,1.0,0.0021649099453805807,1,datasets_sb01.npz,0.9729880917767473,0.9779776227920214,0.5091698635627784,constrained_1tok,0.055999414000298155,0.2499804718977875,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.856424016867179,0.9992675603160142,0.9998614818181559,0.1429482444158015,0.14284354344883526,27,2.700020559132099e-06,0.34189620066899806,0.057025099522434175,0.39892130019143224,0.39989220001734793,0.3992137001478113,5.7025099522434175e-05,0.0002505999873392284,8.100003469735384e-06,4.680000711232424e-05,0.39994760003173724,3.909994848072529e-05,1.4368063199907162,0.053832339144972194,0.24781339704246153
432,1.0,0.00122519630416843,1,datasets_sb01.npz,0.9730217925519876,0.9747470840473473,0.5809207373541996,constrained_1tok,0.04002062616805987,0.18788810886061888,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.8543768682999325,0.9992537648689508,0.9998348004082548,0.1449850895363085,0.1448768965690182,28,3.200024366378784e-06,0.3360330009018071,0.05698119895532727,0.39301419985713437,0.3940034999977797,0.39330769988009706,5.698119895532727e-05,0.00025079998886212707,8.500006515532732e-06,5.589995998889208e-05,0.3940685999696143,3.950000973418355e-05,1.3651228477497757,0.03879420466758727,0.1866616873601463
389,1.0,0.0010974248114229866,1,datasets_sb01.npz,0.7721134767447236,0.7772098389784106,0.31443459253367045,constrained_1tok,0.05452674954515687,0.25302713780504943,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.8587447131660773,0.9991810266751107,0.9998422111428733,0.14055142137391394,0.14043631350903343,29,3.300025127828121e-06,0.3514782002894208,0.05747960013104603,0.4089578004204668,0.4099770999746397,0.40929300046991557,5.747960013104603e-05,0.0002937000244855881,7.800001185387373e-06,5.630002124235034e-05,0.41004180000163615,3.819999983534217e-05,1.2297923609557768,0.05342822730892246,0.251928615568815
444,1.0,0.0013432012771785946,1,datasets_sb01.npz,0.9873058917946959,0.987019134438996,0.557338597412679,constrained_1tok,0.048123665722144916,0.22334553085606043,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.8581981873209313,0.9991298197684353,0.9997844649753338,0.1410543751763581,0.14093163244750392,30,4.400033503770828e-06,0.3998178011388518,0.06565729947760701,0.4654751006164588,0.4666451999801211,0.4658805006183684,6.565729947760702e-05,0.00035930000012740493,8.800008799880743e-06,9.04000480659306e-05,0.4667458000476472,4.169996827840805e-05,1.4172731861767127,0.046779121243689145,0.22200098637760465
508,1.0,0.0032363591580143814,0,datasets_sb01.npz,0.47147490903681294,0.47262219362553426,-0.04509231538809849,constrained_1tok,0.06946108323356331,0.2552856906644474,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.8473721978536293,0.9991978774287107,0.999835535679731,0.1519475601427243,0.15182567957508147,31,3.2999669201672077e-06,0.337840600812342,0.06053169898223132,0.39837229979457334,0.39941289997659624,0.3986920997267589,6.053169898223132e-05,0.00028149998979642987,7.499998901039362e-06,5.779997445642948e-05,0.3994785999529995,3.4999975468963385e-05,0.9880421334617244,0.06622148771639091,0.252046095147275
499,1.0,0.00209059375087342,1,datasets_sb01.npz,1.0869877534344063,1.0888498592551286,0.6584058006549546,constrained_1tok,0.0478140593107685,0.2349244347565424,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.8530710111161073,0.9991412156288858,0.9998483498049053,0.1461957551424181,0.14607020451277855,32,3.300025127828121e-06,0.3306852993555367,0.05662280006799847,0.38730809942353517,0.3883351999684237,0.3876409994554706,5.6622800067998466e-05,0.0002825999981723726,8.100003469735384e-06,5.040003452450037e-05,0.3883941000094637,4.700000863522291e-05,1.5155697062138582,0.04572137496614421,0.23283175041191811
