sim,tau_hat,running_mean_tau,running_bias,running_abs_bias,accepted_iteration_rate,accepted_row_update_rate,n_mcmc,k,beta,dataset_file
446,1.175647431346427,1.067736043876664,0.0677360438766641,0.0677360438766641,1.0,0.8650666666666667,500,2,1.0,datasets_sb01_10000.npz
447,0.962549221932757,1.0675007266016219,0.06750072660162187,0.06750072660162187,1.0,0.8377333333333333,500,2,1.0,datasets_sb01_10000.npz
448,1.0757846592695408,1.0675192175227555,0.06751921752275547,0.06751921752275547,1.0,0.8362666666666667,500,2,1.0,datasets_sb01_10000.npz
449,1.146490340165718,1.0676950997558132,0.06769509975581323,0.06769509975581323,1.0,0.8476,500,2,1.0,datasets_sb01_10000.npz
450,1.0623487573583548,1.0676832189949301,0.06768321899493013,0.06768321899493013,1.0,0.8411333333333333,500,2,1.0,datasets_sb01_10000.npz
451,1.1187501181702135,1.0677964493700416,0.06779644937004159,0.06779644937004159,1.0,0.8382666666666667,500,2,1.0,datasets_sb01_10000.npz
452,0.8441606536202462,1.067301679910418,0.06730167991041802,0.06730167991041802,1.0,0.8574,500,2,1.0,datasets_sb01_10000.npz
453,1.142358934428,1.0674673692139889,0.06746736921398888,0.06746736921398888,1.0,0.8534666666666667,500,2,1.0,datasets_sb01_10000.npz
454,1.059877434535388,1.0674506512961945,0.06745065129619454,0.06745065129619454,1.0,0.8465333333333334,500,2,1.0,datasets_sb01_10000.npz
455,1.1732945751869523,1.0676832753047458,0.06768327530474583,0.06768327530474583,1.0,0.8369333333333333,500,2,1.0,datasets_sb01_10000.npz
456,0.8322063469997936,1.067166878532147,0.06716687853214709,0.06716687853214709,1.0,0.8300666666666666,500,2,1.0,datasets_sb01_10000.npz
457,1.17698135560544,1.0674071727927015,0.06740717279270148,0.06740717279270148,1.0,0.8476,500,2,1.0,datasets_sb01_10000.npz
458,1.3719585451151906,1.0680721321209166,0.06807213212091656,0.06807213212091656,1.0,0.8318,500,2,1.0,datasets_sb01_10000.npz
459,0.8497386215551628,1.0675964599846077,0.06759645998460773,0.06759645998460773,1.0,0.8506,500,2,1.0,datasets_sb01_10000.npz
460,0.9743155353409604,1.067393675365817,0.06739367536581709,0.06739367536581709,1.0,0.8548666666666667,500,2,1.0,datasets_sb01_10000.npz
461,1.2323392129403739,1.0677514747965644,0.0677514747965644,0.0677514747965644,1.0,0.8386666666666667,500,2,1.0,datasets_sb01_10000.npz
462,1.1578088964007112,1.0679464042805562,0.0679464042805562,0.0679464042805562,1.0,0.8342666666666667,500,2,1.0,datasets_sb01_10000.npz
463,0.52498554958943,1.0667737026505537,0.06677370265055371,0.06677370265055371,1.0,0.843,500,2,1.0,datasets_sb01_10000.npz
464,0.776130408133489,1.0661473162399566,0.06614731623995662,0.06614731623995662,1.0,0.8451333333333333,500,2,1.0,datasets_sb01_10000.npz
465,0.883628439853627,1.0657548025272978,0.06575480252729782,0.06575480252729782,1.0,0.8336666666666667,500,2,1.0,datasets_sb01_10000.npz
466,0.926714387681539,1.0654564325383584,0.06545643253835842,0.06545643253835842,1.0,0.8462666666666666,500,2,1.0,datasets_sb01_10000.npz
467,1.1291278747231992,1.0655927739563131,0.06559277395631313,0.06559277395631313,1.0,0.8454,500,2,1.0,datasets_sb01_10000.npz
468,1.2399756558046826,1.0659653869517156,0.06596538695171561,0.06596538695171561,1.0,0.8268,500,2,1.0,datasets_sb01_10000.npz
469,1.1713939205634,1.0661901812664527,0.06619018126645271,0.06619018126645271,1.0,0.8580666666666666,500,2,1.0,datasets_sb01_10000.npz
470,1.075413683702969,1.0662098057397218,0.0662098057397218,0.0662098057397218,1.0,0.8382,500,2,1.0,datasets_sb01_10000.npz
471,1.2241811342806836,1.0665452013417196,0.0665452013417196,0.0665452013417196,1.0,0.8404666666666667,500,2,1.0,datasets_sb01_10000.npz
472,0.8660156720498844,1.0661203506440675,0.06612035064406752,0.06612035064406752,1.0,0.8509333333333333,500,2,1.0,datasets_sb01_10000.npz
473,0.8746311645369408,1.0657155109271392,0.06571551092713923,0.06571551092713923,1.0,0.8634666666666667,500,2,1.0,datasets_sb01_10000.npz
474,1.072633714970764,1.0657301062943199,0.06573010629431986,0.06573010629431986,1.0,0.8408,500,2,1.0,datasets_sb01_10000.npz
475,0.788772987864593,1.0651470386765731,0.06514703867657312,0.06514703867657312,1.0,0.8342,500,2,1.0,datasets_sb01_10000.npz
476,0.7942192513983359,1.0645778626528792,0.06457786265287924,0.06457786265287924,1.0,0.8484,500,2,1.0,datasets_sb01_10000.npz
477,0.9162028503306487,1.0642668039268368,0.06426680392683681,0.06426680392683681,1.0,0.8414,500,2,1.0,datasets_sb01_10000.npz
478,0.9774567712286759,1.0640851929797694,0.06408519297976945,0.06408519297976945,1.0,0.8429333333333333,500,2,1.0,datasets_sb01_10000.npz
479,0.9826729747552865,1.0639152301024741,0.06391523010247413,0.06391523010247413,1.0,0.8540666666666666,500,2,1.0,datasets_sb01_10000.npz
480,1.238275737345849,1.0642784811592312,0.06427848115923118,0.06427848115923118,1.0,0.8460666666666666,500,2,1.0,datasets_sb01_10000.npz
481,1.268880544448955,1.0647038492741787,0.06470384927417872,0.06470384927417872,1.0,0.8553333333333333,500,2,1.0,datasets_sb01_10000.npz
482,1.15032493731718,1.0648814863863012,0.0648814863863012,0.0648814863863012,1.0,0.8481333333333333,500,2,1.0,datasets_sb01_10000.npz
483,0.8253276702440991,1.0643855157524662,0.0643855157524662,0.0643855157524662,1.0,0.8577333333333333,500,2,1.0,datasets_sb01_10000.npz
484,0.9943448099445888,1.0642408035503839,0.06424080355038386,0.06424080355038386,1.0,0.8540666666666666,500,2,1.0,datasets_sb01_10000.npz
485,1.385756594121318,1.0649037227062002,0.06490372270620015,0.06490372270620015,1.0,0.8336666666666667,500,2,1.0,datasets_sb01_10000.npz
486,1.538826354899825,1.0658788721551582,0.0658788721551582,0.0658788721551582,1.0,0.8462666666666666,500,2,1.0,datasets_sb01_10000.npz
487,0.8701200302764873,1.065476903280664,0.06547690328066391,0.06547690328066391,1.0,0.8374,500,2,1.0,datasets_sb01_10000.npz
488,1.110142868277814,1.0655684318974612,0.0655684318974612,0.0655684318974612,1.0,0.8636666666666667,500,2,1.0,datasets_sb01_10000.npz
489,0.9717508695072791,1.0653765759416531,0.06537657594165314,0.06537657594165314,1.0,0.845,500,2,1.0,datasets_sb01_10000.npz
490,1.1486629394710564,1.0655465481121214,0.06554654811212135,0.06554654811212135,1.0,0.8411333333333333,500,2,1.0,datasets_sb01_10000.npz
491,0.9983512124215815,1.065409694067945,0.06540969406794495,0.06540969406794495,1.0,0.8491333333333333,500,2,1.0,datasets_sb01_10000.npz
492,1.0977178348146297,1.065475361020682,0.06547536102068197,0.06547536102068197,1.0,0.8567333333333333,500,2,1.0,datasets_sb01_10000.npz
493,1.2659699628652545,1.0658820437830443,0.0658820437830443,0.0658820437830443,1.0,0.8383333333333334,500,2,1.0,datasets_sb01_10000.npz
494,0.8329426004531146,1.065410506448368,0.0654105064483681,0.0654105064483681,1.0,0.8434,500,2,1.0,datasets_sb01_10000.npz
495,1.0343743934500162,1.0653478072301896,0.06534780723018963,0.06534780723018963,1.0,0.846,500,2,1.0,datasets_sb01_10000.npz
496,1.4612885500230748,1.0661460748567881,0.06614607485678814,0.06614607485678814,1.0,0.8338,500,2,1.0,datasets_sb01_10000.npz
497,1.41564003158785,1.0668492820131885,0.06684928201318852,0.06684928201318852,1.0,0.8483333333333334,500,2,1.0,datasets_sb01_10000.npz
498,1.1737777163633938,1.0670639977448155,0.06706399774481553,0.06706399774481553,1.0,0.832,500,2,1.0,datasets_sb01_10000.npz
499,1.0901038388369917,1.0671101697710523,0.06711016977105233,0.06711016977105233,1.0,0.8427333333333333,500,2,1.0,datasets_sb01_10000.npz
500,1.2765409618934984,1.0675290313552972,0.0675290313552972,0.0675290313552972,1.0,0.8480666666666666,500,2,1.0,datasets_sb01_10000.npz
501,0.9300903078119925,1.0672547025657895,0.06725470256578947,0.06725470256578947,1.0,0.8582,500,2,1.0,datasets_sb01_10000.npz
502,0.796552042369639,1.0667154542387054,0.0667154542387054,0.0667154542387054,1.0,0.8598,500,2,1.0,datasets_sb01_10000.npz
503,1.267799553843305,1.0671152238204245,0.06711522382042445,0.06711522382042445,1.0,0.8352,500,2,1.0,datasets_sb01_10000.npz
504,0.9010464577106201,1.0667857223003654,0.06678572230036539,0.06678572230036539,1.0,0.8581333333333333,500,2,1.0,datasets_sb01_10000.npz
505,0.7448719079790094,1.0661482692026993,0.06614826920269934,0.06614826920269934,1.0,0.8568,500,2,1.0,datasets_sb01_10000.npz
506,1.0041770679855768,1.066025796473021,0.06602579647302109,0.06602579647302109,1.0,0.8526666666666667,500,2,1.0,datasets_sb01_10000.npz
507,0.7597394445325325,1.0654216813804365,0.06542168138043647,0.06542168138043647,1.0,0.8529333333333333,500,2,1.0,datasets_sb01_10000.npz
508,1.2374466583453887,1.0657603132248554,0.06576031322485543,0.06576031322485543,1.0,0.861,500,2,1.0,datasets_sb01_10000.npz
509,0.9803698549647816,1.0655925520101992,0.0655925520101992,0.0655925520101992,1.0,0.856,500,2,1.0,datasets_sb01_10000.npz
510,0.5536043081713442,1.0645886534928681,0.06458865349286813,0.06458865349286813,1.0,0.8558666666666667,500,2,1.0,datasets_sb01_10000.npz
511,1.0270049197516866,1.06451510411177,0.06451510411176997,0.06451510411176997,1.0,0.8549333333333333,500,2,1.0,datasets_sb01_10000.npz
512,1.313608808612776,1.0650016152533734,0.06500161525337345,0.06500161525337345,1.0,0.8582,500,2,1.0,datasets_sb01_10000.npz
513,1.445247958915356,1.0657428361961845,0.06574283619618448,0.06574283619618448,1.0,0.835,500,2,1.0,datasets_sb01_10000.npz
514,1.3087271342205888,1.0662155682935082,0.06621556829350816,0.06621556829350816,1.0,0.8391333333333333,500,2,1.0,datasets_sb01_10000.npz
515,0.5709869988506232,1.0652539594208035,0.06525395942080348,0.06525395942080348,1.0,0.8505333333333334,500,2,1.0,datasets_sb01_10000.npz
516,1.359645371050979,1.0658244854123349,0.06582448541233488,0.06582448541233488,1.0,0.8570666666666666,500,2,1.0,datasets_sb01_10000.npz
517,1.4176316154292643,1.0665049634201045,0.06650496342010448,0.06650496342010448,1.0,0.8518666666666667,500,2,1.0,datasets_sb01_10000.npz
518,1.1829079424236022,1.066729679595787,0.06672967959578702,0.06672967959578702,1.0,0.8477333333333333,500,2,1.0,datasets_sb01_10000.npz
519,1.0899087204322024,1.0667743405607897,0.06677434056078968,0.06677434056078968,1.0,0.8491333333333333,500,2,1.0,datasets_sb01_10000.npz
520,1.053853429876756,1.066749492655628,0.06674949265562802,0.06674949265562802,1.0,0.8370666666666666,500,2,1.0,datasets_sb01_10000.npz
521,0.8837352928387497,1.0663982177999336,0.0663982177999336,0.0663982177999336,1.0,0.8552,500,2,1.0,datasets_sb01_10000.npz
522,0.7404393242799068,1.0657737754751826,0.0657737754751826,0.0657737754751826,1.0,0.8564666666666667,500,2,1.0,datasets_sb01_10000.npz
523,1.4845406947766655,1.0665744770417247,0.0665744770417247,0.0665744770417247,1.0,0.8558,500,2,1.0,datasets_sb01_10000.npz
524,0.9554317311712542,1.0663623725648725,0.06636237256487254,0.06636237256487254,1.0,0.8520666666666666,500,2,1.0,datasets_sb01_10000.npz
525,1.150926514041054,1.0665234471200655,0.06652344712006553,0.06652344712006553,1.0,0.8462,500,2,1.0,datasets_sb01_10000.npz
526,0.9102769124857621,1.066226400476274,0.06622640047627404,0.06622640047627404,1.0,0.8371333333333333,500,2,1.0,datasets_sb01_10000.npz
527,1.0186025420778821,1.0661360326235256,0.06613603262352563,0.06613603262352563,1.0,0.8438,500,2,1.0,datasets_sb01_10000.npz
528,0.7212053111139016,1.0654827547418786,0.06548275474187859,0.06548275474187859,1.0,0.8534666666666667,500,2,1.0,datasets_sb01_10000.npz
529,1.049588267237022,1.0654527084516994,0.06545270845169937,0.06545270845169937,1.0,0.8457333333333333,500,2,1.0,datasets_sb01_10000.npz
530,1.1080764966110337,1.0655331306935094,0.06553313069350941,0.06553313069350941,1.0,0.834,500,2,1.0,datasets_sb01_10000.npz
531,1.2503996342272177,1.0658812785344391,0.06588127853443915,0.06588127853443915,1.0,0.8416,500,2,1.0,datasets_sb01_10000.npz
532,0.8529312287846433,1.0654809964860372,0.06548099648603722,0.06548099648603722,1.0,0.8391333333333333,500,2,1.0,datasets_sb01_10000.npz
533,1.3405719087871044,1.065997114520373,0.06599711452037305,0.06599711452037305,1.0,0.8394,500,2,1.0,datasets_sb01_10000.npz
534,1.0644414705454166,1.0659942013294086,0.06599420132940859,0.06599420132940859,1.0,0.8584666666666667,500,2,1.0,datasets_sb01_10000.npz
535,1.4418068344215424,1.066696654849207,0.06669665484920695,0.06669665484920695,1.0,0.8554,500,2,1.0,datasets_sb01_10000.npz
536,1.1137463782526082,1.0667844341839148,0.06678443418391478,0.06678443418391478,1.0,0.8619333333333333,500,2,1.0,datasets_sb01_10000.npz
537,1.2158161216926555,1.0670619606038567,0.06706196060385672,0.06706196060385672,1.0,0.848,500,2,1.0,datasets_sb01_10000.npz
538,0.5502847583488081,1.0661014081833082,0.06610140818330823,0.06610140818330823,1.0,0.8450666666666666,500,2,1.0,datasets_sb01_10000.npz
539,1.1160492753665723,1.06619407584042,0.06619407584042003,0.06619407584042003,1.0,0.8419333333333333,500,2,1.0,datasets_sb01_10000.npz
540,1.2008107071150635,1.0664433658983359,0.06644336589833588,0.06644336589833588,1.0,0.8558,500,2,1.0,datasets_sb01_10000.npz
541,1.1594782414758653,1.0666153342450595,0.0666153342450595,0.0666153342450595,1.0,0.8454666666666667,500,2,1.0,datasets_sb01_10000.npz
542,1.5118186041835249,1.0674367424921785,0.06743674249217846,0.06743674249217846,1.0,0.8532666666666666,500,2,1.0,datasets_sb01_10000.npz
543,0.8520679327949757,1.0670401148500106,0.0670401148500106,0.0670401148500106,1.0,0.8322666666666667,500,2,1.0,datasets_sb01_10000.npz
544,1.2971216826987344,1.067463058908556,0.06746305890855608,0.06746305890855608,1.0,0.8461333333333333,500,2,1.0,datasets_sb01_10000.npz
545,1.3055967631551793,1.0679000014851554,0.0679000014851554,0.0679000014851554,1.0,0.8489333333333333,500,2,1.0,datasets_sb01_10000.npz
546,0.972214628518432,1.067724753549319,0.06772475354931906,0.06772475354931906,1.0,0.8498666666666667,500,2,1.0,datasets_sb01_10000.npz
547,1.424097140065099,1.0683762569981596,0.06837625699815963,0.06837625699815963,1.0,0.8614,500,2,1.0,datasets_sb01_10000.npz
548,1.211162261683581,1.0686368154008703,0.0686368154008703,0.0686368154008703,1.0,0.846,500,2,1.0,datasets_sb01_10000.npz
549,0.9683373229325812,1.0684541205147713,0.06845412051477129,0.06845412051477129,1.0,0.8455333333333334,500,2,1.0,datasets_sb01_10000.npz
550,1.3008724812899697,1.0688766993525445,0.06887669935254448,0.06887669935254448,1.0,0.8643333333333333,500,2,1.0,datasets_sb01_10000.npz
551,1.1437556062244958,1.0690125957352523,0.06901259573525231,0.06901259573525231,1.0,0.8490666666666666,500,2,1.0,datasets_sb01_10000.npz
552,1.102262804651931,1.0690728316209708,0.06907283162097078,0.06907283162097078,1.0,0.8449333333333333,500,2,1.0,datasets_sb01_10000.npz
553,1.1149505508988384,1.0691557931386522,0.06915579313865217,0.06915579313865217,1.0,0.8393333333333334,500,2,1.0,datasets_sb01_10000.npz
554,1.1206460252718478,1.0692487357959324,0.06924873579593238,0.06924873579593238,1.0,0.8504,500,2,1.0,datasets_sb01_10000.npz
555,1.0592815457595919,1.069230776894966,0.06923077689496604,0.06923077689496604,1.0,0.8452666666666667,500,2,1.0,datasets_sb01_10000.npz
556,0.7531369960443278,1.0686622629006304,0.06866226290063038,0.06866226290063038,1.0,0.8376,500,2,1.0,datasets_sb01_10000.npz
557,0.7291010580912424,1.068052637757346,0.06805263775734605,0.06805263775734605,1.0,0.8433333333333334,500,2,1.0,datasets_sb01_10000.npz
558,0.8678164761086267,1.0676937915895168,0.06769379158951683,0.06769379158951683,1.0,0.8555333333333334,500,2,1.0,datasets_sb01_10000.npz
559,0.9892264144542648,1.0675534206107418,0.06755342061074177,0.06755342061074177,1.0,0.8460666666666666,500,2,1.0,datasets_sb01_10000.npz
560,1.1595501661901844,1.0677177005135623,0.0677177005135623,0.0677177005135623,1.0,0.8484666666666667,500,2,1.0,datasets_sb01_10000.npz
561,0.8766893923464593,1.0673771865952608,0.06737718659526082,0.06737718659526082,1.0,0.8504666666666667,500,2,1.0,datasets_sb01_10000.npz
562,1.1956361721344093,1.0676054054307396,0.06760540543073956,0.06760540543073956,1.0,0.8288666666666666,500,2,1.0,datasets_sb01_10000.npz
563,1.3710416120488964,1.068144368497557,0.0681443684975569,0.0681443684975569,1.0,0.844,500,2,1.0,datasets_sb01_10000.npz
564,0.7629083964664332,1.0676031699655868,0.0676031699655868,0.0676031699655868,1.0,0.8526,500,2,1.0,datasets_sb01_10000.npz
565,0.9415468452443062,1.067380061426257,0.06738006142625697,0.06738006142625697,1.0,0.8344666666666667,500,2,1.0,datasets_sb01_10000.npz
566,1.377136929591446,1.0679273350449234,0.06792733504492343,0.06792733504492343,1.0,0.8538,500,2,1.0,datasets_sb01_10000.npz
567,0.9738156281146768,1.0677613531984858,0.06776135319848575,0.06776135319848575,1.0,0.8518666666666667,500,2,1.0,datasets_sb01_10000.npz
568,1.1908929898468719,1.067978134248923,0.06797813424892296,0.06797813424892296,1.0,0.8462666666666666,500,2,1.0,datasets_sb01_10000.npz
569,1.082848807031296,1.0680042689989797,0.06800426899897971,0.06800426899897971,1.0,0.8459333333333333,500,2,1.0,datasets_sb01_10000.npz
570,1.313161658153589,1.0684343696817071,0.06843436968170713,0.06843436968170713,1.0,0.8374,500,2,1.0,datasets_sb01_10000.npz
571,1.268096963700264,1.0687840414750847,0.06878404147508466,0.06878404147508466,1.0,0.8552,500,2,1.0,datasets_sb01_10000.npz
572,1.3804679198208978,1.0693289433603046,0.0693289433603046,0.0693289433603046,1.0,0.8430666666666666,500,2,1.0,datasets_sb01_10000.npz
573,1.1262443551249506,1.069428272176648,0.06942827217664793,0.06942827217664793,1.0,0.8333333333333334,500,2,1.0,datasets_sb01_10000.npz
574,1.1086790122389028,1.0694966532568957,0.06949665325689569,0.06949665325689569,1.0,0.8524666666666667,500,2,1.0,datasets_sb01_10000.npz
575,1.291623202309904,1.069882960298727,0.06988296029872698,0.06988296029872698,1.0,0.8431333333333333,500,2,1.0,datasets_sb01_10000.npz
576,1.389378918010763,1.0704376407808658,0.07043764078086578,0.07043764078086578,1.0,0.8460666666666666,500,2,1.0,datasets_sb01_10000.npz
577,1.0615281936054006,1.0704221997978929,0.07042219979789288,0.07042219979789288,1.0,0.8479333333333333,500,2,1.0,datasets_sb01_10000.npz
578,1.0562639308976567,1.070397704522979,0.07039770452297911,0.07039770452297911,1.0,0.8444,500,2,1.0,datasets_sb01_10000.npz
579,0.68257886880271,1.0697278965165538,0.06972789651655376,0.06972789651655376,1.0,0.8375333333333334,500,2,1.0,datasets_sb01_10000.npz
580,1.0557792489555875,1.069703847124207,0.06970384712420707,0.06970384712420707,1.0,0.8464,500,2,1.0,datasets_sb01_10000.npz
581,1.0759138178689545,1.0697145355420121,0.06971453554201212,0.06971453554201212,1.0,0.8346666666666667,500,2,1.0,datasets_sb01_10000.npz
582,0.8877722800112007,1.0694019199826807,0.06940191998268075,0.06940191998268075,1.0,0.8424,500,2,1.0,datasets_sb01_10000.npz
583,0.7115379590477321,1.0687880881457426,0.06878808814574255,0.06878808814574255,1.0,0.8465333333333334,500,2,1.0,datasets_sb01_10000.npz
584,1.2636857197924964,1.0691218169670558,0.06912181696705577,0.06912181696705577,1.0,0.8579333333333333,500,2,1.0,datasets_sb01_10000.npz
585,1.1541928113923365,1.0692672374703467,0.06926723747034669,0.06926723747034669,1.0,0.8534,500,2,1.0,datasets_sb01_10000.npz
586,0.7985460069492712,1.0688052558482972,0.06880525584829722,0.06880525584829722,1.0,0.8364,500,2,1.0,datasets_sb01_10000.npz
587,1.1318645615947942,1.0689126822635382,0.0689126822635382,0.0689126822635382,1.0,0.8422666666666667,500,2,1.0,datasets_sb01_10000.npz
588,1.6106201671395284,1.0698339534963204,0.06983395349632038,0.06983395349632038,1.0,0.861,500,2,1.0,datasets_sb01_10000.npz
589,0.6726478737590206,1.0691596138023691,0.06915961380236912,0.06915961380236912,1.0,0.8423333333333334,500,2,1.0,datasets_sb01_10000.npz
590,0.931809450098569,1.0689268169147355,0.06892681691473546,0.06892681691473546,1.0,0.8506666666666667,500,2,1.0,datasets_sb01_10000.npz
591,0.6565958183078408,1.0682291333299523,0.06822913332995229,0.06822913332995229,1.0,0.851,500,2,1.0,datasets_sb01_10000.npz
592,1.0999350616376145,1.068282690641283,0.068282690641283,0.068282690641283,1.0,0.8386666666666667,500,2,1.0,datasets_sb01_10000.npz
593,1.3263567701098955,1.0687178914498303,0.06871789144983032,0.06871789144983032,1.0,0.8587333333333333,500,2,1.0,datasets_sb01_10000.npz
594,0.7315076215357185,1.0681501973927359,0.06815019739273587,0.06815019739273587,1.0,0.8539333333333333,500,2,1.0,datasets_sb01_10000.npz
595,1.3718559019601635,1.0686606271483114,0.06866062714831145,0.06866062714831145,1.0,0.8482666666666666,500,2,1.0,datasets_sb01_10000.npz
596,1.3324841258782396,1.0691032840253751,0.06910328402537513,0.06910328402537513,1.0,0.8502666666666666,500,2,1.0,datasets_sb01_10000.npz
597,0.66452004525939,1.0684255901580955,0.06842559015809546,0.06842559015809546,1.0,0.8463333333333334,500,2,1.0,datasets_sb01_10000.npz
598,1.0012096637133336,1.0683131889433048,0.06831318894330485,0.06831318894330485,1.0,0.8531333333333333,500,2,1.0,datasets_sb01_10000.npz
599,1.5495941274692007,1.0691166629642161,0.06911666296421615,0.06911666296421615,1.0,0.8698,500,2,1.0,datasets_sb01_10000.npz
600,0.9597207941813252,1.0689343365162445,0.06893433651624448,0.06893433651624448,1.0,0.8626666666666667,500,2,1.0,datasets_sb01_10000.npz
601,1.5056536661005195,1.0696609909747874,0.0696609909747874,0.0696609909747874,1.0,0.8495333333333334,500,2,1.0,datasets_sb01_10000.npz
602,1.2125356290412022,1.0698983242606122,0.06989832426061215,0.06989832426061215,1.0,0.8426666666666667,500,2,1.0,datasets_sb01_10000.npz
603,1.3343098365592796,1.0703368176475088,0.07033681764750876,0.07033681764750876,1.0,0.8414,500,2,1.0,datasets_sb01_10000.npz
604,0.8949590701279533,1.0700464571383705,0.07004645713837054,0.07004645713837054,1.0,0.8562666666666666,500,2,1.0,datasets_sb01_10000.npz
605,0.8166321051713347,1.0696275904409043,0.06962759044090427,0.06962759044090427,1.0,0.8498,500,2,1.0,datasets_sb01_10000.npz
606,0.8532132943419648,1.0692704711404108,0.06927047114041085,0.06927047114041085,1.0,0.8404666666666667,500,2,1.0,datasets_sb01_10000.npz
607,1.0470555726070394,1.0692338732845075,0.06923387328450747,0.06923387328450747,1.0,0.8518,500,2,1.0,datasets_sb01_10000.npz
608,0.9620825822263216,1.069057637608425,0.0690576376084251,0.0690576376084251,1.0,0.8551333333333333,500,2,1.0,datasets_sb01_10000.npz
609,0.7776180694405377,1.068579083309299,0.06857908330929896,0.06857908330929896,1.0,0.8620666666666666,500,2,1.0,datasets_sb01_10000.npz
610,1.1594144377283055,1.0687279937263792,0.06872799372637917,0.06872799372637917,1.0,0.8501333333333333,500,2,1.0,datasets_sb01_10000.npz
611,1.2418237802426877,1.0690112928859803,0.06901129288598029,0.06901129288598029,1.0,0.8368,500,2,1.0,datasets_sb01_10000.npz
612,1.1423156564300487,1.0691310712577844,0.0691310712577844,0.0691310712577844,1.0,0.8526666666666667,500,2,1.0,datasets_sb01_10000.npz
613,0.9069773650404851,1.068866546451557,0.06886654645155699,0.06886654645155699,1.0,0.8405333333333334,500,2,1.0,datasets_sb01_10000.npz
614,1.4110780276604238,1.0694238941408223,0.06942389414082228,0.06942389414082228,1.0,0.8504,500,2,1.0,datasets_sb01_10000.npz
615,0.7240845117943813,1.0688623666898525,0.06886236668985246,0.06886236668985246,1.0,0.8560666666666666,500,2,1.0,datasets_sb01_10000.npz
616,1.117986985683033,1.0689421144479583,0.06894211444795828,0.06894211444795828,1.0,0.8498666666666667,500,2,1.0,datasets_sb01_10000.npz
617,1.1561477745598603,1.0690834526329045,0.0690834526329045,0.0690834526329045,1.0,0.8452,500,2,1.0,datasets_sb01_10000.npz
618,1.0921895589782493,1.069120841154499,0.06912084115449901,0.06912084115449901,1.0,0.8478,500,2,1.0,datasets_sb01_10000.npz
619,0.6334828682633844,1.0684170641385198,0.06841706413851978,0.06841706413851978,1.0,0.8564666666666667,500,2,1.0,datasets_sb01_10000.npz
620,1.176173518923247,1.0685908648720437,0.06859086487204369,0.06859086487204369,1.0,0.8430666666666666,500,2,1.0,datasets_sb01_10000.npz
621,1.4652093225681697,1.0692295419375768,0.0692295419375768,0.0692295419375768,1.0,0.8583333333333333,500,2,1.0,datasets_sb01_10000.npz
622,1.0229334375454828,1.0691551109015767,0.06915511090157667,0.06915511090157667,1.0,0.8480666666666666,500,2,1.0,datasets_sb01_10000.npz
623,1.3649095273987544,1.0696298370917807,0.06962983709178072,0.06962983709178072,1.0,0.8536,500,2,1.0,datasets_sb01_10000.npz
624,1.097577821568892,1.0696746255284428,0.06967462552844284,0.06967462552844284,1.0,0.848,500,2,1.0,datasets_sb01_10000.npz
625,1.3410283976521071,1.0701087915638405,0.07010879156384053,0.07010879156384053,1.0,0.8454666666666667,500,2,1.0,datasets_sb01_10000.npz
626,1.0640262544635337,1.0700990750509007,0.07009907505090074,0.07009907505090074,1.0,0.8214666666666667,500,2,1.0,datasets_sb01_10000.npz
627,1.1647344630168432,1.0702500086840203,0.07025000868402032,0.07025000868402032,1.0,0.8478666666666667,500,2,1.0,datasets_sb01_10000.npz
628,0.5434132233788344,1.0694110966055088,0.06941109660550882,0.06941109660550882,1.0,0.8601333333333333,500,2,1.0,datasets_sb01_10000.npz
629,1.0766744890898596,1.0694226441293315,0.06942264412933152,0.06942264412933152,1.0,0.8505333333333334,500,2,1.0,datasets_sb01_10000.npz
630,1.1991215709401157,1.0696285154417295,0.06962851544172954,0.06962851544172954,1.0,0.84,500,2,1.0,datasets_sb01_10000.npz
631,1.0772359151210515,1.0696405715426476,0.06964057154264758,0.06964057154264758,1.0,0.8529333333333333,500,2,1.0,datasets_sb01_10000.npz
632,1.221841433984252,1.0698813956920803,0.0698813956920803,0.0698813956920803,1.0,0.8486666666666667,500,2,1.0,datasets_sb01_10000.npz
633,1.1008153813889436,1.0699302645478417,0.06993026454784168,0.06993026454784168,1.0,0.8377333333333333,500,2,1.0,datasets_sb01_10000.npz
634,0.9173190943630366,1.0696895529229444,0.06968955292294443,0.06968955292294443,1.0,0.8341333333333333,500,2,1.0,datasets_sb01_10000.npz
635,0.8509180342694159,1.0693450308463248,0.06934503084632482,0.06934503084632482,1.0,0.8488666666666667,500,2,1.0,datasets_sb01_10000.npz
636,1.2521308652034733,1.0696324299569493,0.0696324299569493,0.0696324299569493,1.0,0.8506,500,2,1.0,datasets_sb01_10000.npz
637,1.000719275828255,1.0695242460415197,0.06952424604151974,0.06952424604151974,1.0,0.8482,500,2,1.0,datasets_sb01_10000.npz
638,0.7922842278624159,1.0690897005584803,0.0690897005584803,0.0690897005584803,1.0,0.8412666666666667,500,2,1.0,datasets_sb01_10000.npz
639,0.997744009905262,1.0689780484604314,0.06897804846043143,0.06897804846043143,1.0,0.8552,500,2,1.0,datasets_sb01_10000.npz
640,0.9617791119210065,1.0688105501220888,0.06881055012208881,0.06881055012208881,1.0,0.8593333333333333,500,2,1.0,datasets_sb01_10000.npz
