sim,sampler,mcmc_iter,tau_current,running_tau,accepted_iteration_rate,accepted_row_update_rate
19,mcmc,750,1.0539644340107037,1.357158345331584,1.0,0.8575111111111111
19,mcmc,1000,1.201651433270847,1.3510466813294804,1.0,0.8577666666666667
19,mcmc,1250,1.465800392152892,1.3489202952963029,1.0,0.85464
19,mcmc,1500,1.4228909304379778,1.3489998689307319,1.0,0.8539777777777777
19,mcmc,1750,1.502532090845772,1.3519998582004518,1.0,0.8548761904761905
19,mcmc,2000,1.2908010748987477,1.3514769885756326,1.0,0.8551333333333333
19,mcmc,2250,1.2420789930997054,1.354741026423303,1.0,0.8542518518518518
19,mcmc,2500,1.4654308059150531,1.3567129551319452,1.0,0.8546533333333334
19,mcmc,2750,1.4785847619585966,1.3581404060617785,1.0,0.8547272727272728
19,mcmc,3000,1.2214938227946415,1.3574694487786794,1.0,0.8547777777777777
19,mcmc,3250,1.3392794380323791,1.3582853862122795,1.0,0.8545846153846154
19,mcmc,3500,1.3882901553141922,1.3597578153485759,1.0,0.8543809523809524
19,mcmc,3750,1.3782536888059416,1.3597739750609896,1.0,0.8548
19,mcmc,4000,1.4898151019844332,1.3585618654872311,1.0,0.8548416666666667
19,mcmc,4250,1.3871823702476254,1.3595726057829305,1.0,0.8547372549019607
19,mcmc,4500,1.1135076418399215,1.3611241092959172,1.0,0.8548148148148148
19,mcmc,4750,1.3594694712639368,1.3610414498090553,1.0,0.8544982456140351
19,mcmc,5000,1.4586911569390821,1.3612722267473194,1.0,0.8546
19,monte_carlo,250,1.45587007592274,1.3528510742952085,,
19,monte_carlo,500,1.3618585090956437,1.3670993874384554,,
19,monte_carlo,750,1.3154263370959032,1.3618624933743977,,
19,monte_carlo,1000,1.3117344769024437,1.361315162214405,,
19,monte_carlo,1250,1.3445217643835903,1.3590239327932598,,
19,monte_carlo,1500,1.4989439559836757,1.360099742669875,,
19,monte_carlo,1750,1.4713423262661778,1.3617731411990794,,
19,monte_carlo,2000,1.5487733701658069,1.3608184464219748,,
19,monte_carlo,2250,1.347244233895977,1.3594674149611754,,
19,monte_carlo,2500,1.3098523307209933,1.3594768524869099,,
19,monte_carlo,2750,1.504535514271575,1.358802871412704,,
19,monte_carlo,3000,1.2709255214686934,1.3588808583982404,,
19,monte_carlo,3250,1.4781355229420274,1.3591673681992826,,
19,monte_carlo,3500,1.3440676716790465,1.3589676790581522,,
19,monte_carlo,3750,1.5085839290108805,1.3594312611991093,,
19,monte_carlo,4000,1.3313210609454906,1.3596781012184833,,
19,monte_carlo,4250,1.4680214006141556,1.3606059327450686,,
19,monte_carlo,4500,1.1984824427604368,1.3605246188876656,,
19,monte_carlo,4750,1.2524668131968668,1.361435040316558,,
19,monte_carlo,5000,1.543918751511102,1.3613025927696574,,
20,mcmc,250,1.2149292231551072,1.0908914830427459,1.0,0.8608
20,mcmc,500,0.86172257141793,1.088052498313055,1.0,0.8611333333333333
20,mcmc,750,0.9500940745268849,1.0905098504225188,1.0,0.8603555555555555
20,mcmc,1000,1.1729660905266845,1.087254468021072,1.0,0.8597
20,mcmc,1250,1.0952518820160735,1.0903269579019117,1.0,0.8584266666666667
20,mcmc,1500,0.9962051563410553,1.0879089626385223,1.0,0.8588888888888889
20,mcmc,1750,1.0203656857472971,1.0869581219570061,1.0,0.8592
20,mcmc,2000,1.1570199841047515,1.0878913117173798,1.0,0.8592333333333333
20,mcmc,2250,0.9624580867756342,1.0852993234415313,1.0,0.8598814814814815
20,mcmc,2500,0.9846854255768317,1.0870340084356527,1.0,0.85972
20,mcmc,2750,1.2688142723707376,1.0887663387136823,1.0,0.859769696969697
20,mcmc,3000,1.219605203789187,1.0904714301736618,1.0,0.8597444444444444
20,mcmc,3250,1.1420147080603251,1.0892218988849993,1.0,0.8603282051282052
20,mcmc,3500,1.0947144011554744,1.0883499471919948,1.0,0.8595809523809523
20,mcmc,3750,1.0888713089834268,1.0860264394581889,1.0,0.8597333333333333
20,mcmc,4000,1.1050285829580548,1.0872445787579041,1.0,0.8596916666666666
20,mcmc,4250,0.9314041846152321,1.0873740764895121,1.0,0.8596784313725491
20,mcmc,4500,1.3521959877277687,1.0882129559982507,1.0,0.8594592592592593
20,mcmc,4750,1.2631375840712307,1.0884248732802675,1.0,0.8597052631578948
20,mcmc,5000,1.2873916662841696,1.0894299128051863,1.0,0.8600733333333334
20,monte_carlo,250,1.0337272508532505,1.0993795735738203,,
20,monte_carlo,500,0.8350194916843812,1.0971766603886839,,
20,monte_carlo,750,0.877884401769798,1.090539266708936,,
20,monte_carlo,1000,0.9929751430634844,1.0911376720172856,,
20,monte_carlo,1250,1.080991403643751,1.0921551251148884,,
20,monte_carlo,1500,1.2657562276081997,1.0912141714008288,,
20,monte_carlo,1750,0.9719001975513996,1.0906265517590104,,
20,monte_carlo,2000,1.135950682870152,1.090836004994202,,
20,monte_carlo,2250,1.1094523559233618,1.0922163333355697,,
20,monte_carlo,2500,1.3117176739588083,1.0913108459647236,,
20,monte_carlo,2750,1.1114571471591133,1.0903829872802255,,
20,monte_carlo,3000,1.141266997313483,1.0901049238404674,,
20,monte_carlo,3250,1.1170619720089487,1.0906004131823082,,
20,monte_carlo,3500,1.080695451893797,1.0896530695146374,,
20,monte_carlo,3750,1.3313282788747218,1.0897209567638384,,
20,monte_carlo,4000,1.0457521822166553,1.0896101911849563,,
20,monte_carlo,4250,1.11362015583999,1.0901658624571349,,
20,monte_carlo,4500,0.7057616066710544,1.0902130599458029,,
20,monte_carlo,4750,1.094311555444262,1.0903246455744362,,
20,monte_carlo,5000,0.9138809800055215,1.089870633908285,,
21,mcmc,250,1.6136483351181325,1.4917736897950633,1.0,0.8468
21,mcmc,500,1.8115821291846632,1.4902622317989633,1.0,0.8511333333333333
21,mcmc,750,1.3709356679017408,1.4952180803546768,1.0,0.8548444444444444
21,mcmc,1000,1.3955754381425156,1.4963579588966547,1.0,0.8556333333333334
21,mcmc,1250,1.4630138092007936,1.4934585285905762,1.0,0.8553866666666666
21,mcmc,1500,1.4327021462751415,1.4907063932855804,1.0,0.8567777777777777
21,mcmc,1750,1.4393268000661403,1.4924552898667554,1.0,0.8551047619047619
21,mcmc,2000,1.5936502286521714,1.4921041201156582,1.0,0.8542833333333333
21,mcmc,2250,1.6667167266485103,1.4942560256795723,1.0,0.8539111111111111
21,mcmc,2500,1.3735229052133162,1.495688171902429,1.0,0.85364
21,mcmc,2750,1.5460895994682793,1.4943409059371415,1.0,0.852909090909091
21,mcmc,3000,1.4794279279378553,1.4953982230941258,1.0,0.8527222222222223
21,mcmc,3250,1.399613600850289,1.4963136988517574,1.0,0.8528307692307693
21,mcmc,3500,1.5606686851498925,1.496762900121257,1.0,0.8524857142857143
21,mcmc,3750,1.521663659276028,1.4956191521384552,1.0,0.8531822222222222
21,mcmc,4000,1.4707778233612454,1.4956908438225265,1.0,0.852725
21,mcmc,4250,1.3608585677033593,1.4943082859042984,1.0,0.8525333333333334
21,mcmc,4500,1.5780903833574518,1.4940441552456223,1.0,0.8524518518518519
21,mcmc,4750,1.4267444340873074,1.494009955863677,1.0,0.8523157894736842
21,mcmc,5000,1.5705081622948334,1.4926137505023787,1.0,0.8522
21,monte_carlo,250,1.4449798837515497,1.4867975603115067,,
21,monte_carlo,500,1.4290064486995626,1.4904752199394251,,
21,monte_carlo,750,1.3899250025704089,1.4916506733781465,,
21,monte_carlo,1000,1.2644584691164014,1.4909258776797627,,
21,monte_carlo,1250,1.3667744644441489,1.4883880643593148,,
21,monte_carlo,1500,1.4800317204657503,1.4861048195379936,,
21,monte_carlo,1750,1.3475397140456329,1.4860215625853488,,
21,monte_carlo,2000,1.4636955593565173,1.4872084523977283,,
21,monte_carlo,2250,1.5845261029358864,1.4871317527518402,,
21,monte_carlo,2500,1.5317034943749182,1.4861348237325174,,
21,monte_carlo,2750,1.4918222851883978,1.4866378274474294,,
21,monte_carlo,3000,1.5761844241314564,1.48702131354266,,
21,monte_carlo,3250,1.4411593835209742,1.4866606691217101,,
21,monte_carlo,3500,1.4559554440616564,1.4865988082137904,,
21,monte_carlo,3750,1.4728621689438326,1.4868453730239948,,
21,monte_carlo,4000,1.393577813373888,1.4871844746026974,,
21,monte_carlo,4250,1.4805144895650415,1.4873078949307472,,
21,monte_carlo,4500,1.545643246406331,1.4866180765350845,,
21,monte_carlo,4750,1.5646590787165424,1.4852222530514332,,
21,monte_carlo,5000,1.5713540078700072,1.4854245623892497,,
22,mcmc,250,1.1555660532710441,1.2434165421897656,1.0,0.8568
22,mcmc,500,1.1413446538282794,1.262146146690726,1.0,0.8611333333333333
22,mcmc,750,1.2022737651098032,1.2637006558365025,1.0,0.8626666666666667
22,mcmc,1000,1.4117426447561965,1.2655845071810201,1.0,0.8632333333333333
22,mcmc,1250,1.2658223387439513,1.2672019743289404,1.0,0.8626933333333333
22,mcmc,1500,1.0896211281106227,1.2647790428878676,1.0,0.8634666666666667
22,mcmc,1750,1.2835672730674086,1.2641532591155387,1.0,0.8627428571428571
22,mcmc,2000,1.0927335842958497,1.264965989063614,1.0,0.8642166666666666
22,mcmc,2250,1.1954506263844904,1.2644875300375162,1.0,0.8641333333333333
22,mcmc,2500,1.3356452140503632,1.2625973039656386,1.0,0.8644
22,mcmc,2750,1.2580827325049004,1.260652095817327,1.0,0.8641454545454545
22,mcmc,3000,1.2878184221970883,1.2606954301152828,1.0,0.8644111111111111
22,mcmc,3250,0.9157825079637256,1.2603180739097084,1.0,0.8644102564102564
22,mcmc,3500,1.309197059781023,1.2598455939336952,1.0,0.8646666666666667
22,mcmc,3750,1.2888115646488776,1.259278212730745,1.0,0.8648
22,mcmc,4000,1.4168888495202656,1.2585632729168366,1.0,0.8648333333333333
22,mcmc,4250,1.127883797111386,1.2596763715841377,1.0,0.8654980392156862
22,mcmc,4500,1.483865018656041,1.2615484703320763,1.0,0.8652962962962963
22,mcmc,4750,1.284814879380799,1.261207702112268,1.0,0.8648631578947369
22,mcmc,5000,1.290806189684727,1.2618098698883238,1.0,0.8649266666666666
22,monte_carlo,250,1.1094713736562354,1.2657698479083612,,
22,monte_carlo,500,1.4415067358604678,1.2614383717568378,,
22,monte_carlo,750,1.3851339023938418,1.2647735112716545,,
22,monte_carlo,1000,1.0490575307612153,1.266382696209865,,
22,monte_carlo,1250,1.1989285504881608,1.266236479083406,,
22,monte_carlo,1500,1.3138119095207503,1.2642506822044042,,
22,monte_carlo,1750,1.1826823004456108,1.2635178159445235,,
22,monte_carlo,2000,1.217272929095708,1.2624738164355578,,
22,monte_carlo,2250,1.1561947870243958,1.2626372310858411,,
22,monte_carlo,2500,1.3251854911297638,1.264299578882233,,
22,monte_carlo,2750,1.2689797326650367,1.2640293111735896,,
22,monte_carlo,3000,1.4337060163749045,1.264178765039018,,
22,monte_carlo,3250,1.4736438432453052,1.2642348723415286,,
22,monte_carlo,3500,1.032907648647216,1.264230037941597,,
22,monte_carlo,3750,1.0457986359589475,1.2631575740082401,,
22,monte_carlo,4000,1.2224820144276884,1.2620153065502706,,
22,monte_carlo,4250,1.1730810192196552,1.2622608731091147,,
22,monte_carlo,4500,1.4806699755980284,1.2624995328794648,,
22,monte_carlo,4750,1.3862552981044276,1.2630498865621866,,
22,monte_carlo,5000,1.1737130923720924,1.2630875203267018,,
23,mcmc,250,0.9202191001982787,0.817526883905456,1.0,0.8532
23,mcmc,500,0.7262426272963881,0.8308503386161754,1.0,0.8551333333333333
23,mcmc,750,0.9500353649780735,0.8188659542868388,1.0,0.8524444444444444
23,mcmc,1000,0.7062339142388273,0.818727999630105,1.0,0.8526
23,mcmc,1250,0.7773084160465379,0.820868399240026,1.0,0.85416
23,mcmc,1500,1.0848824542513582,0.8205788091645512,1.0,0.8535555555555555
23,mcmc,1750,0.5350747838102499,0.820082629782731,1.0,0.8547428571428571
23,mcmc,2000,0.7916869117820468,0.8215280179095804,1.0,0.8545
23,mcmc,2250,0.8791306605593179,0.8233283892684264,1.0,0.8547555555555556
23,mcmc,2500,0.8125148390935747,0.8250393106810561,1.0,0.8550533333333333
23,mcmc,2750,0.7656823586105015,0.8277179574644122,1.0,0.8554666666666667
23,mcmc,3000,0.9517648704078895,0.8292029528019066,1.0,0.8554555555555555
23,mcmc,3250,0.8331361053027067,0.8310252415855734,1.0,0.8554871794871794
23,mcmc,3500,0.9674778989565154,0.8310575577483374,1.0,0.8558
23,mcmc,3750,1.041547174902448,0.831405651354324,1.0,0.8558133333333333
23,mcmc,4000,0.9194894575994422,0.8320445278787769,1.0,0.8556333333333334
23,mcmc,4250,0.7480458708414315,0.8308213762739034,1.0,0.8555294117647059
23,mcmc,4500,0.7268690220544184,0.8305446816957511,1.0,0.8555703703703704
23,mcmc,4750,0.8760995126216045,0.8294060093866408,1.0,0.8554315789473684
23,mcmc,5000,0.7123558454824965,0.8292134750437724,1.0,0.8556133333333333
23,monte_carlo,250,0.7454186490377221,0.8243331744584672,,
23,monte_carlo,500,1.0992409924297513,0.8229467517866295,,
23,monte_carlo,750,0.8498841520880539,0.8246807432250213,,
23,monte_carlo,1000,0.7757998781783724,0.8264483653551908,,
23,monte_carlo,1250,0.7763366927488552,0.8266009835929501,,
23,monte_carlo,1500,0.9771192685570911,0.8276717814473815,,
23,monte_carlo,1750,0.7830627084403896,0.8279155376009236,,
23,monte_carlo,2000,1.0638446816819886,0.8264728160674547,,
23,monte_carlo,2250,0.6934615396326941,0.8278784950133284,,
23,monte_carlo,2500,0.9281804884325658,0.8283705909854389,,
23,monte_carlo,2750,0.8723227528263826,0.8269758204481182,,
23,monte_carlo,3000,1.0873043860358076,0.8272609430345165,,
23,monte_carlo,3250,0.8336589950044457,0.8266216572596718,,
23,monte_carlo,3500,0.8676838711968182,0.82740183730693,,
23,monte_carlo,3750,0.8669680152969195,0.8272143916215662,,
23,monte_carlo,4000,0.8505218553552302,0.8265939506190432,,
23,monte_carlo,4250,1.0378207096832341,0.8267249323661556,,
23,monte_carlo,4500,0.6087715932103211,0.8266282021225809,,
23,monte_carlo,4750,0.642452604406545,0.8271076599289956,,
23,monte_carlo,5000,0.9165179695397094,0.8271821280745084,,
24,mcmc,250,0.8620940344235556,0.798398316766969,1.0,0.8357333333333333
24,mcmc,500,0.8051700023967541,0.800445751575386,1.0,0.8434
24,mcmc,750,0.5940445673299832,0.802952307232665,1.0,0.8388444444444444
24,mcmc,1000,0.7799310963574232,0.795695381540923,1.0,0.8381
24,mcmc,1250,0.7953448214234328,0.7903707706649042,1.0,0.83808
24,mcmc,1500,0.727243289089161,0.7903040931331932,1.0,0.8379777777777778
24,mcmc,1750,0.7640593476226879,0.7922625844429254,1.0,0.8382095238095238
24,mcmc,2000,0.6801160214766575,0.7941816750403424,1.0,0.8382833333333334
24,mcmc,2250,0.6104323067651432,0.7915144776226701,1.0,0.8397037037037037
24,mcmc,2500,0.5786760396946824,0.7921270378052212,1.0,0.8400533333333333
24,mcmc,2750,0.6349147080670564,0.7933487574505232,1.0,0.8396848484848485
24,mcmc,3000,0.7654783803651432,0.7928339801223624,1.0,0.8393
24,mcmc,3250,0.6660118074698627,0.7935650466698401,1.0,0.8390666666666666
24,mcmc,3500,0.7545929498540377,0.7926887581548541,1.0,0.8390857142857143
24,mcmc,3750,0.7455703972141258,0.792066458255204,1.0,0.8392
24,mcmc,4000,0.822440426203087,0.7918215693737385,1.0,0.8385
24,mcmc,4250,0.7873408086040198,0.7918006959010107,1.0,0.8386509803921569
24,mcmc,4500,0.8592532285041756,0.7920676510554508,1.0,0.8388962962962963
24,mcmc,4750,0.6547543657570363,0.7929582389941479,1.0,0.8385824561403509
24,mcmc,5000,0.7483009727431182,0.7940188616035551,1.0,0.8388466666666666
24,monte_carlo,250,0.7656454970835387,0.7910923138938137,,
24,monte_carlo,500,0.8663519150026949,0.7883511186746116,,
24,monte_carlo,750,0.7306973290708847,0.7874482536487637,,
24,monte_carlo,1000,0.5889760441475509,0.7881381069152007,,
24,monte_carlo,1250,0.9741779172771258,0.7900453492984996,,
24,monte_carlo,1500,0.8467684956782969,0.7914110199517249,,
24,monte_carlo,1750,0.7787463279527874,0.7907955394325743,,
24,monte_carlo,2000,0.9927048745599582,0.7935185861429415,,
24,monte_carlo,2250,0.7952286368151009,0.7925044621972912,,
24,monte_carlo,2500,0.5700141272152102,0.7926136602359111,,
24,monte_carlo,2750,0.75485708410069,0.7927592437983392,,
24,monte_carlo,3000,0.780063664797823,0.7925015467811378,,
24,monte_carlo,3250,0.641448261925545,0.7927598070099171,,
24,monte_carlo,3500,0.9477785109476273,0.7931653847884917,,
24,monte_carlo,3750,0.7256983313398028,0.7936576810899583,,
24,monte_carlo,4000,0.7784983570182524,0.7935797697775547,,
24,monte_carlo,4250,0.9170532799587064,0.793208085916953,,
24,monte_carlo,4500,0.8775307375066885,0.7937713695675562,,
24,monte_carlo,4750,0.9586464612975637,0.7931084682077042,,
24,monte_carlo,5000,0.746830829408255,0.7923600782977859,,
25,mcmc,250,1.39052907638513,1.2911701729121265,1.0,0.8469333333333333
25,mcmc,500,1.392282273517799,1.2987644314621118,1.0,0.8469333333333333
25,mcmc,750,1.2712806329545687,1.2959874547833965,1.0,0.8471111111111111
25,mcmc,1000,0.9763257582635864,1.2924010306593041,1.0,0.8445333333333334
25,mcmc,1250,1.234377542117862,1.2999877474631376,1.0,0.8449866666666667
25,mcmc,1500,1.526234806328536,1.3045336250116844,1.0,0.8451777777777778
25,mcmc,1750,1.3149202307574264,1.3070195093497459,1.0,0.8445714285714285
25,mcmc,2000,1.2001276744790765,1.307707433079718,1.0,0.84395
25,mcmc,2250,1.2582513716684403,1.3120196575939562,1.0,0.843674074074074
25,mcmc,2500,0.9465320554209682,1.3085837649713306,1.0,0.8438666666666667
25,mcmc,2750,1.3905441178112319,1.307637385223259,1.0,0.8439030303030303
25,mcmc,3000,1.0975025739955957,1.3080492972889928,1.0,0.8435555555555555
25,mcmc,3250,1.4582673225883105,1.3061582116783892,1.0,0.8435897435897436
25,mcmc,3500,1.422741095306141,1.3046773038794464,1.0,0.8435238095238096
25,mcmc,3750,1.2216748295721853,1.3052780769722683,1.0,0.84336
25,mcmc,4000,1.4173903625177726,1.3037029979125647,1.0,0.8434833333333334
25,mcmc,4250,1.4611504420573531,1.3042513295338751,1.0,0.8436627450980392
25,mcmc,4500,1.1920124851148588,1.3043466816179816,1.0,0.8438
25,mcmc,4750,1.1333686705532975,1.305575887880707,1.0,0.8439649122807018
25,mcmc,5000,0.9247022002719101,1.305634506082861,1.0,0.8440666666666666
25,monte_carlo,250,1.1782584750545533,1.2990019452745574,,
25,monte_carlo,500,1.5122472253525856,1.294940594825179,,
25,monte_carlo,750,1.509687379556854,1.2966501978592606,,
25,monte_carlo,1000,1.3138870803295724,1.2955506865392148,,
25,monte_carlo,1250,1.4835795508274787,1.2963951344931721,,
25,monte_carlo,1500,1.2223727126648074,1.2982604419899626,,
25,monte_carlo,1750,1.35028019299932,1.2974187070642147,,
25,monte_carlo,2000,1.4723845138454283,1.2970272715939537,,
25,monte_carlo,2250,1.4169405466205702,1.298503950589789,,
25,monte_carlo,2500,1.3364851351445906,1.29870735476041,,
25,monte_carlo,2750,1.321162813787157,1.3001540237005245,,
25,monte_carlo,3000,1.2559505929254817,1.301205809312961,,
25,monte_carlo,3250,1.4825762293460192,1.3018239785404,,
25,monte_carlo,3500,1.4928573846687445,1.302253350969151,,
25,monte_carlo,3750,1.0173189108196214,1.3024215088937676,,
25,monte_carlo,4000,1.3797615551917604,1.3024672322536968,,
25,monte_carlo,4250,1.3103834673904258,1.3027945858638548,,
25,monte_carlo,4500,1.3212518064033898,1.3032893403419759,,
25,monte_carlo,4750,1.2608318089381922,1.3038616498243034,,
25,monte_carlo,5000,1.2613703949944683,1.303377229017715,,
26,mcmc,250,1.0907649603466198,0.9481378838197038,1.0,0.8478666666666667
26,mcmc,500,0.9944405245961017,0.9488650932761286,1.0,0.8512666666666666
26,mcmc,750,1.03112665066905,0.9535343624023623,1.0,0.8513777777777778
26,mcmc,1000,1.075659732791009,0.9569029035702369,1.0,0.8526333333333334
26,mcmc,1250,0.7589574862365689,0.9585471091414695,1.0,0.8529866666666667
26,mcmc,1500,0.9847099175064685,0.9552030624016689,1.0,0.8522888888888889
26,mcmc,1750,0.9676663420944532,0.9559888552519082,1.0,0.8521142857142857
26,mcmc,2000,0.9302811830612004,0.9521001360174055,1.0,0.8529666666666667
26,mcmc,2250,1.0723278426834342,0.9521926403547504,1.0,0.8528888888888889
26,mcmc,2500,1.0143146034039519,0.953303865287233,1.0,0.8529866666666667
26,mcmc,2750,0.9460712442724218,0.9557935661986063,1.0,0.8539030303030303
26,mcmc,3000,0.993148173866829,0.9544786438134923,1.0,0.8545888888888888
26,mcmc,3250,1.1627470757190694,0.954545876595361,1.0,0.8543384615384615
26,mcmc,3500,1.0319618492797262,0.9555185574370332,1.0,0.8543047619047619
26,mcmc,3750,0.8495776171523477,0.9555347935019824,1.0,0.8544977777777778
26,mcmc,4000,0.7747299868497955,0.9557854676789441,1.0,0.8545833333333334
26,mcmc,4250,0.9531095478156006,0.9545267409453325,1.0,0.8545333333333334
26,mcmc,4500,1.175283975599963,0.9548351019619262,1.0,0.8541555555555556
26,mcmc,4750,1.1401677875888525,0.956939750957373,1.0,0.8539649122807017
26,mcmc,5000,1.0733068682234181,0.9574204127142171,1.0,0.8540933333333334
26,monte_carlo,250,1.1262762338315617,0.968277206350347,,
26,monte_carlo,500,1.132141995887716,0.9676080501242119,,
26,monte_carlo,750,0.8052338373239434,0.9649419246164463,,
26,monte_carlo,1000,0.9725822067358085,0.9626416268993198,,
26,monte_carlo,1250,1.0928079933399013,0.9598523209296042,,
26,monte_carlo,1500,0.9020426331312699,0.9595320899049781,,
26,monte_carlo,1750,1.0574976659768716,0.9605037347077987,,
26,monte_carlo,2000,0.883183315236714,0.9581863979704194,,
26,monte_carlo,2250,1.0058671614461765,0.959038212436806,,
26,monte_carlo,2500,0.820386897520259,0.9595325275186449,,
26,monte_carlo,2750,0.9101336726855163,0.9580799586650847,,
26,monte_carlo,3000,1.053977737737663,0.9592628573142263,,
26,monte_carlo,3250,1.1162213109482464,0.9588996273089527,,
26,monte_carlo,3500,0.8348414924219031,0.9584458707597511,,
26,monte_carlo,3750,1.0097757443783901,0.9586441951250643,,
26,monte_carlo,4000,0.7975403869630175,0.9577544600173916,,
26,monte_carlo,4250,0.8694474383632149,0.957935150499593,,
26,monte_carlo,4500,0.8474679024393078,0.9583134114513266,,
26,monte_carlo,4750,0.8372762409558916,0.9590038255811106,,
26,monte_carlo,5000,1.079434761065882,0.9590590052290763,,
27,mcmc,250,0.8860766194311059,0.9677778100532605,1.0,0.8432
27,mcmc,500,0.9716259716558485,0.9787219170760204,1.0,0.8438
27,mcmc,750,0.8959665941507808,0.9826981627282225,1.0,0.8447555555555556
27,mcmc,1000,1.1032740819125548,0.9857354260407221,1.0,0.8479666666666666
27,mcmc,1250,1.0426446083164245,0.9849068912049752,1.0,0.8481333333333333
27,mcmc,1500,0.8631342783601597,0.9853615803742284,1.0,0.8498
27,mcmc,1750,1.0063011098423453,0.9856061275229905,1.0,0.8507809523809524
27,mcmc,2000,1.0271819131054003,0.9806094929903765,1.0,0.8512166666666666
27,mcmc,2250,1.0066925010429193,0.9827348022401355,1.0,0.8517925925925925
27,mcmc,2500,0.9724675940675273,0.9840530981427108,1.0,0.85284
27,mcmc,2750,1.069817835660869,0.9870554827311998,1.0,0.8524242424242424
27,mcmc,3000,0.9493236184050654,0.9868724423871158,1.0,0.8518222222222223
27,mcmc,3250,0.9101019658315251,0.9868723691344615,1.0,0.8519076923076923
27,mcmc,3500,0.819599241092329,0.9880662218355019,1.0,0.8515904761904762
27,mcmc,3750,0.8976232806534914,0.9885422649469883,1.0,0.8520977777777777
27,mcmc,4000,0.862406280384339,0.9886710887092514,1.0,0.851825
27,mcmc,4250,1.0466229188760865,0.9895275851230091,1.0,0.851756862745098
27,mcmc,4500,1.1725624209599406,0.9897167854813443,1.0,0.8518962962962963
27,mcmc,4750,1.0496701647201805,0.9897546718061387,1.0,0.8520421052631579
27,mcmc,5000,1.1877724138247807,0.9914370540580721,1.0,0.8519666666666666
27,monte_carlo,250,0.9771469097915002,0.9921164121998256,,
27,monte_carlo,500,1.03181366271461,0.9935625802413796,,
27,monte_carlo,750,0.9347856207539791,0.9927671990461533,,
27,monte_carlo,1000,0.8915638554162505,0.9900196437282419,,
27,monte_carlo,1250,0.9793205480601179,0.9917820181980175,,
27,monte_carlo,1500,1.0646286391124438,0.9916571362714636,,
27,monte_carlo,1750,0.9325009444824796,0.9902545941274674,,
27,monte_carlo,2000,0.9240980106410273,0.9897524659192427,,
27,monte_carlo,2250,0.8762713911251107,0.9896046019645112,,
27,monte_carlo,2500,0.8305285724592444,0.990098659041539,,
27,monte_carlo,2750,0.9901791113070324,0.9892766199307697,,
27,monte_carlo,3000,1.0986541402412993,0.9881586164441511,,
27,monte_carlo,3250,0.8777190652423419,0.9882494958531103,,
27,monte_carlo,3500,0.9035536036693472,0.9878413441529387,,
27,monte_carlo,3750,1.0385885171607552,0.9877583031097054,,
27,monte_carlo,4000,0.9858092173049653,0.9873296423190574,,
27,monte_carlo,4250,0.6836248260771313,0.9868411068268808,,
27,monte_carlo,4500,0.7388146657877506,0.9869672050758539,,
27,monte_carlo,4750,1.0787216730849718,0.9871243119650928,,
27,monte_carlo,5000,0.944286323227676,0.9874587709683968,,
28,mcmc,250,1.0526013558569187,0.9822229918513872,1.0,0.8433333333333334
28,mcmc,500,0.8325519760524477,0.9739791321887461,1.0,0.8413333333333334
28,mcmc,750,1.1988429798425997,0.9686317439668022,1.0,0.8454666666666667
28,mcmc,1000,1.0268023637488357,0.9786888677312637,1.0,0.8452666666666667
28,mcmc,1250,0.9068882405198082,0.9801166384927587,1.0,0.8446133333333333
28,mcmc,1500,0.9534716119297135,0.9827312545670271,1.0,0.8462888888888889
28,mcmc,1750,1.0594114591492583,0.9824688026589556,1.0,0.8460380952380953
28,mcmc,2000,1.1462597482135153,0.9820482177957217,1.0,0.8453666666666667
28,mcmc,2250,0.8923408900757299,0.980736305762779,1.0,0.8449925925925926
28,mcmc,2500,0.9936884055401305,0.9835776249003675,1.0,0.84528
28,mcmc,2750,0.9548817470593858,0.9837469442600354,1.0,0.8449696969696969
28,mcmc,3000,0.8576855996367089,0.9857611184906538,1.0,0.8449888888888889
28,mcmc,3250,0.8440311619622303,0.984484778116416,1.0,0.8450153846153846
28,mcmc,3500,0.8752944284619016,0.9845798214358491,1.0,0.8456
28,mcmc,3750,1.042942309675238,0.9862136117153885,1.0,0.8455288888888889
28,mcmc,4000,1.1484635669737682,0.9879765009084488,1.0,0.8453583333333333
28,mcmc,4250,0.9643920519684432,0.9880435281139444,1.0,0.8447921568627451
28,mcmc,4500,0.8709000304190062,0.9887624552044213,1.0,0.8454888888888888
28,mcmc,4750,0.880974260631489,0.9888759037802587,1.0,0.8456
28,mcmc,5000,0.8276027655003404,0.9897448604974656,1.0,0.8455733333333333
28,monte_carlo,250,0.9331194349487543,0.9951379045595186,,
28,monte_carlo,500,1.07965781462199,0.9903202082011798,,
28,monte_carlo,750,0.944357246791839,0.9870628322132925,,
28,monte_carlo,1000,0.9711532152274154,0.9919703090440174,,
28,monte_carlo,1250,0.9262133768721232,0.9908284214882155,,
28,monte_carlo,1500,0.7837886421122413,0.9896591253761544,,
28,monte_carlo,1750,1.0735069963517492,0.989387803627509,,
28,monte_carlo,2000,0.8723542618739831,0.989812031007772,,
28,monte_carlo,2250,1.1539469686092114,0.9890150888274121,,
28,monte_carlo,2500,1.0150233803967366,0.9892844423418841,,
28,monte_carlo,2750,1.0114053484894314,0.9888432569384501,,
28,monte_carlo,3000,1.0976043482884488,0.9886821149333731,,
