acceptance_count,beta,bwVar,covers_true,dataset_file,est,est_med,ll,method,miVar,miVarclus,n_mcmc,n_sampling_draws,pstar,result_file,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_sampling_in_mcmc,share_sampling_in_method,sim,time_allocation,time_mcmc_estimation,time_mcmc_sampling,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarclus
489,1.0,0.002026580499522238,0,datasets_sb01.npz,1.4964550864333626,1.5033617570364641,1.01962314572118,constrained_1tok,0.059185938068342984,0.2289447642336013,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.9035656741836113,0.9986134840002286,0.9997588686483152,0.09517977810181018,0.09504780981661734,21,2.039998071268201e-05,0.25793520029401407,0.02713269944069907,0.28506789973471314,0.2860821000067517,0.28546369972173125,2.713269944069907e-05,0.00033760000951588154,7.800001185387373e-06,6.019999273121357e-05,0.2861511000082828,3.779999678954482e-05,1.9732870271455452,0.05715733098832122,0.22691615715357955
446,1.0,0.0014968178291624083,1,datasets_sb01.npz,1.2572904035522252,1.2534665186066074,0.8228275677906526,constrained_1tok,0.049135244600683886,0.24682018446317022,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.9053098324073682,0.9987815774175643,0.9997806432448838,0.09358577202823005,0.09347174501019619,22,1.8599967006593943e-05,0.27461940102512017,0.02835399960167706,0.30297340062679723,0.3040041000349447,0.3033430005889386,2.835399960167706e-05,0.00030720001086592674,8.90000956133008e-06,5.719996988773346e-05,0.3040708000189625,4.379998426884413e-05,1.691753239313798,0.047636929953692314,0.24532186981617865
445,1.0,0.0024495753437978837,1,datasets_sb01.npz,0.8068072097917492,0.8092891647466028,0.33858124076134216,constrained_1tok,0.05706881457581834,0.24254463575471705,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.9055622375613777,0.9985649108738857,0.999776926776066,0.09313633225016646,0.09300267331250807,23,1.880002673715353e-05,0.26243900059489533,0.026952900225296617,0.28939190082019195,0.29042289999779314,0.28980780084384605,2.6952900225296616e-05,0.00035579997347667813,9.200011845678091e-06,5.5100012104958296e-05,0.290487700025551,4.1300023440271616e-05,1.2750331788221563,0.054616789656676656,0.24009261083557537
414,1.0,0.001682757125228622,1,datasets_sb01.npz,0.7951766588081184,0.7968951775740227,0.3907854285451264,constrained_1tok,0.04256879089796341,0.20571920515906567,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.9026401101895051,0.9984666575018393,0.9997522863120487,0.0959737078773285,0.09582654731233413,24,2.1299987565726042e-05,0.2573686011019163,0.027322898851707578,0.28469149995362386,0.28574309998657554,0.28512869990663603,2.7322898851707577e-05,0.00037269998574629426,9.200011845678091e-06,6.120000034570694e-05,0.2858139000018127,4.3199979700148106e-05,1.1995678890711103,0.040884351015609555,0.20403476527671183
472,1.0,0.002339931236896698,1,datasets_sb01.npz,1.3000568873028107,1.3039684509388583,0.8341453897461186,constrained_1tok,0.05650601925122852,0.24819543370813804,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.9041566433481996,0.9984038884638108,0.9997600468225682,0.09439791471628214,0.09424724511561128,25,2.1199986804276705e-05,0.25712280021980405,0.026801899599377066,0.2839246998191811,0.28498719999333844,0.28437859978294,2.6801899599377067e-05,0.00038679997669532895,8.90000956133008e-06,5.8999983593821526e-05,0.28505559999030083,4.5900000259280205e-05,1.7659683848595027,0.054163748083094924,0.24585316254000444
443,1.0,0.0016461389607826899,1,datasets_sb01.npz,0.9622310855628994,0.9651178130941086,0.5202947684156338,constrained_1tok,0.05084019898315506,0.24567937103298468,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.9069132117656158,0.9986281825223904,0.9997662712409106,0.09184095979057573,0.09171497075677457,26,1.910002902150154e-05,0.2654330005752854,0.026842899154871702,0.2922758997301571,0.2934339999919757,0.29267739970237017,2.68428991548717e-05,0.00033919996349141,8.90000956133008e-06,5.909998435527086e-05,0.293502599990461,4.3199979700148106e-05,1.404167402710165,0.04919241388341159,0.2440315859332412
487,1.0,0.0022262561553908233,1,datasets_sb01.npz,0.9934159711542172,0.9831052165418214,0.5301497848440232,constrained_1tok,0.05586619100853586,0.2564473949450997,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.9026996059908676,0.9983754078423988,0.9997653067034177,0.09583148893690932,0.09567580185153117,27,2.1099986042827368e-05,0.25976490130415186,0.027532099338714033,0.2872970006428659,0.28839360002893955,0.28776450059376657,2.7532099338714033e-05,0.00040329998591914773,8.599949069321156e-06,5.849997978657484e-05,0.28846129996236414,4.309997893869877e-05,1.456682157464411,0.05363770859698965,0.2542189125335535
426,1.0,0.004032465000871938,1,datasets_sb01.npz,0.9654469444297246,0.9638295348976119,0.5679545670120805,constrained_1tok,0.041128745862435145,0.18953811769426232,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.9009848748093484,0.9985093282903739,0.9997690697686393,0.09767004745764842,0.09752445348102547,28,2.2099993657320738e-05,0.2572392000583932,0.02784409938612953,0.2850832994445227,0.2861676999600604,0.28550889948382974,2.7844099386129527e-05,0.0003644000389613211,8.100003469735384e-06,5.770003190264106e-05,0.28623379999771714,3.91000066883862e-05,1.3629393218473687,0.03709224839656234,0.1855016202283895
380,1.0,0.001539139793219057,1,datasets_sb01.npz,0.7568762853343765,0.7576209424745382,0.2964466581998981,constrained_1tok,0.05518415283819105,0.25587198028674635,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.8998744883606903,0.9986097530391563,0.999777377540556,0.09887272217998712,0.09873526467846605,29,1.9199971575289965e-05,0.25968739931704476,0.028493200370576233,0.288180599687621,0.2892146999947727,0.2885817996575497,2.8493200370576234e-05,0.00034229998709633946,7.800001185387373e-06,5.6100019719451666e-05,0.28927910001948476,3.9700011257082224e-05,1.2173059124688548,0.053643473905178776,0.25433130135373405
390,1.0,0.002056169146026058,1,datasets_sb01.npz,0.9956905407846939,0.9993484970995117,0.5543750927518747,constrained_1tok,0.050697450195857946,0.2235083620700472,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.9015566748848776,0.9984789768303372,0.9997411489650168,0.097069947584814,0.09692230194545953,30,2.169999061152339e-05,0.2814283987390809,0.0302551009808667,0.3116834997199476,0.31284020002931356,0.31215829972643405,3.0255100980866702e-05,0.0003711999743245542,7.499998901039362e-06,7.269997149705887e-05,0.31292120000580326,8.190004155039787e-05,1.437005988817513,0.04863922488068586,0.22145013675487513
501,1.0,0.0032132539584748434,0,datasets_sb01.npz,0.4712015350021724,0.4721715518210961,-0.04292414722527077,constrained_1tok,0.06880602278369267,0.26967519908779897,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.9059963443468984,0.9984913590026439,0.9997723584667301,0.09263476726341967,0.09249501465574553,31,2.0900042727589607e-05,0.2505445005954243,0.025578599073924124,0.27612309966934845,0.2771269000368193,0.2765402997029014,2.5578599073924123e-05,0.0003569999826140702,8.400005754083395e-06,5.4299947805702686e-05,0.27718999999342486,3.9300008211284876e-05,0.9853272172296155,0.06558955557125935,0.2664587318753657
470,1.0,0.0014649984671670192,1,datasets_sb01.npz,1.104168555114447,1.105914937722548,0.6764093205359156,constrained_1tok,0.04763066502686664,0.2272256509078604,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.9028699518714809,0.9984976175123623,0.9997665297883856,0.09577155114213133,0.0956276656408815,32,1.9900035113096237e-05,0.2592535993317142,0.02745890087680891,0.2867125002085231,0.28776390000712126,0.2871439001755789,2.7458900876808912e-05,0.00037019996671006083,9.200011845678091e-06,5.759997293353081e-05,0.28783109999494627,4.12999652326107e-05,1.5319277896929782,0.04616420156123246,0.2257591874422262
471,1.0,0.0025554735082248805,1,datasets_sb01.npz,0.7734010674099195,0.772247648573375,0.36915592592818186,constrained_1tok,0.04253803998635727,0.21732396667741208,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.9007727335071098,0.998559963560269,0.9997621667093005,0.09792825030207329,0.09778723005315922,33,2.0799983758479357e-05,0.2610924002947286,0.02834400028223172,0.2894364005769603,0.29047079995507374,0.28985380061203614,2.834400028223172e-05,0.00035500002559274435,9.300012607127428e-06,5.930004408583045e-05,0.29053990001557395,4.160002572461963e-05,1.1776462088916573,0.03998001100462417,0.21476593769567898
475,1.0,0.002286160559992642,1,datasets_sb01.npz,0.8161639007910112,0.8201911484257153,0.35239142567679865,constrained_1tok,0.055988366481039914,0.2503589342556008,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.9024089147710534,0.9985022464874417,0.9997586630319462,0.09623747172770813,0.09609333171638822,34,2.099998528137803e-05,0.26185009971959516,0.027883200265932828,0.289733299985528,0.2908092000288889,0.29016789997695014,2.788320026593283e-05,0.00037299998803064227,9.399955160915852e-06,6.019999273121357e-05,0.2908793999813497,4.060001811012626e-05,1.2799363759052238,0.053699919760487276,0.24807048753504818
471,1.0,0.0011584113059478903,1,datasets_sb01.npz,0.6834541493441857,0.6856519745422702,0.2545790202692317,constrained_1tok,0.04787949717280782,0.21906817323281588,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.9044106073556424,0.9985233060572432,0.9997649180681168,0.09425187988171549,0.0941126987016007,35,2.0300038158893585e-05,0.2632950006518513,0.027398399426601827,0.2906934000784531,0.291744300047867,0.2911233000922948,2.7398399426601827e-05,0.0003643999807536602,8.699949830770493e-06,5.949998740106821e-05,0.29181289998814464,4.5199994929134846e-05,1.1123292784191396,0.04671992745555398,0.21790860351556204
465,1.0,0.0024600178679679624,1,datasets_sb01.npz,0.7050749825184544,0.713494151477433,0.29634825119512537,constrained_1tok,0.04348644858867471,0.20849350321057467,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.9019222977971775,0.9985854241587386,0.9997667731061238,0.09680005738416955,0.09666312636156119,36,2.0899984519928694e-05,0.2661946999724023,0.028529300121590495,0.2947240000939928,0.29578000004403293,0.2951415001298301,2.8529300121590493e-05,0.0003557000309228897,8.90000956133008e-06,5.949998740106821e-05,0.29584899998735636,4.090002039447427e-05,1.1138017138417833,0.04102397070283878,0.20603102532473874
473,1.0,0.00224690517758883,1,datasets_sb01.npz,0.7367321982931163,0.7317080571225688,0.26313470649720644,constrained_1tok,0.05838572059438174,0.249367051136348,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.903089108904406,0.9986002840903582,0.9997711519072875,0.09564505108563523,0.09551117518595216,37,2.069998299703002e-05,0.26259420037968084,0.027772099594585598,0.29036629997426644,0.2913931999937631,0.2907732999883592,2.7772099594585598e-05,0.0003459000145085156,8.400005754083395e-06,5.790003342553973e-05,0.29145990003598854,4.040001658722758e-05,1.2103296900890261,0.056136568511615324,0.24711789905358159
481,1.0,0.0019272977395346025,1,datasets_sb01.npz,0.9508432442570349,0.947932177672241,0.4916770755356211,constrained_1tok,0.054881708272152704,0.2238701504869565,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.9042683434004917,0.9987471201043272,0.9997827435664277,0.09459729575387052,0.09447877670383548,38,1.9000028260052204e-05,0.2856694025103934,0.029846998280845582,0.315516400791239,0.31660740001825616,0.31591220083646476,2.9846998280845583e-05,0.0003339999821037054,1.1499971151351929e-05,5.6699966080486774e-05,0.3166761999600567,4.280003486201167e-05,1.4100094129784488,0.05295248323487857,0.22194092544968236
470,1.0,0.0016602239107096715,1,datasets_sb01.npz,1.1391522396640894,1.1390021150313638,0.6970402590673757,constrained_1tok,0.05088062353892882,0.22602654291657312,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.9035240543104831,0.9985382964574535,0.9997624857933903,0.09515332810374472,0.09501424214697038,39,2.0900042727589607e-05,0.2823621998541057,0.029693100368604064,0.3120553002227098,0.3131701999809593,0.31251210026675835,2.9693100368604065e-05,0.0003972999984398484,8.500006515532732e-06,6.54000323265791e-05,0.31324460002360865,3.860000288113952e-05,1.5812642202608032,0.04921873940430844,0.22436465878195275
450,1.0,0.0029659958855016624,1,datasets_sb01.npz,1.332841190860548,1.3264087792965598,0.899231273601625,constrained_1tok,0.04894251362590849,0.2157725964684395,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.905257294322303,0.9986015553737261,0.9997690779233543,0.09347498063578429,0.09334426105142311,40,2.069998299703002e-05,0.2706492996076122,0.027907600451726466,0.29855690005933866,0.29959900001995265,0.298975000041537,2.7907600451726466e-05,0.0003510999958962202,7.90000194683671e-06,6.0699996538460255e-05,0.29966820002300665,4.630000330507755e-05,1.766451108119471,0.04597355174452133,0.21280363458705234
446,1.0,0.0030826448400314084,1,datasets_sb01.npz,1.0975588906534635,1.100146039961707,0.6297378662005356,constrained_1tok,0.05697014549151055,0.20869546779619164,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.9017085511305474,0.9985426795467893,0.9997914723775887,0.09697545272696027,0.09683412841624191,41,1.9099970813840628e-05,0.26401809975504875,0.02835280040744692,0.2923709001624957,0.2934250999824144,0.2927976000937633,2.835280040744692e-05,0.00035769998794421554,9.600014891475439e-06,5.119998240843415e-05,0.2934862999827601,4.989997250959277e-05,1.5653799151063912,0.05388441800663911,0.2056097403113202
471,1.0,0.0022458380082860194,1,datasets_sb01.npz,0.8729632796502235,0.8752250332315612,0.4259997519943435,constrained_1tok,0.05200343478097372,0.229188980177643,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.9020816833307702,0.9985584893360905,0.999748316832941,0.09661607911366785,0.09647680600532037,42,2.1199986804276705e-05,0.263519799686037,0.02818320010555908,0.2917029997915961,0.2927546999999322,0.2921240997966379,2.818320010555908e-05,0.0003591999993659556,9.600014891475439e-06,6.339995888993144e-05,0.29282839997904375,4.0700018871575594e-05,1.3199268073061035,0.049755350934679414,0.2269408963313487
447,1.0,0.002012412990168136,1,datasets_sb01.npz,0.7707253377407599,0.773155788711377,0.3276529933585082,constrained_1tok,0.05110191127561033,0.25215357429214447,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.8926109636536333,0.9986220749401973,0.9997717675413895,0.1061573882120646,0.10601111128656399,43,1.98000343516469e-05,0.3075076010427438,0.036521198868285865,0.34402879991102964,0.3451832999708131,0.34450349991675466,3.6521198868285864e-05,0.0003537999582476914,9.700015652924776e-06,6.839999696239829e-05,0.34526209998875856,0.00010110001312568784,1.2137976821230116,0.04908748587245203,0.25013914888898614
447,1.0,0.00198715807647736,1,datasets_sb01.npz,1.3132793105903255,1.3135209762555027,0.9234860049647776,constrained_1tok,0.03955092178011553,0.2014648721184864,1000,1000,0.5,results\constrained_1tok_beta1_profile_2.csv,0.8898096612140258,0.998731472788547,0.9997631970674616,0.10906015735180723,0.10892181157452112,44,2.239999594166875e-05,0.3096905996208079,0.03790929971728474,0.34759989933809265,0.3487306000315584,0.34804139932384714,3.790929971728474e-05,0.0003792999777942896,8.300004992634058e-06,7.369997911155224e-05,0.3488132000202313,3.980001201853156e-05,1.7030726162158736,0.03756177654556169,0.19947572688393256
