beta,bwVar,covers_true,dataset_file,est,est_med,estdiff,ll,method,miVar,miVarpaired,n_mcmc,pstar,result_file,sim,ul,wiVar,wiVarpaired
2.0,0.029708486346795224,1,datasets_sb01.npz,0.7585927899305138,0.7653143665731231,0.7585927899305165,0.13832849572296535,unconstrained_1to1,0.10014780161099238,0.1011761145521359,1000,0.5,results\unconstrained_1to1_beta1_2.csv,43,1.3788570841380623,0.07040960677785035,0.0714379197189939
2.0,0.02722557284427143,1,datasets_sb01.npz,1.2785493758540973,1.281512140132179,1.2785493758540931,0.7144910078089717,unconstrained_1to1,0.08282013810957164,0.08197497695449711,1000,0.5,results\unconstrained_1to1_beta1_2.csv,44,1.842607743899223,0.055567339692455954,0.05472217853738141
2.0,0.042907195455715794,1,datasets_sb01.npz,1.3694150910080893,1.3721359470794074,1.369415091008089,0.6485190483494767,unconstrained_1to1,0.13527985847585594,0.13410897807881347,1000,0.5,results\unconstrained_1to1_beta1_2.csv,45,2.090311133666702,0.09232975582468445,0.09115887542764198
2.0,0.027792868609998186,1,datasets_sb01.npz,1.0093313141568843,1.0031765137211428,1.009331314156883,0.4446828384156727,unconstrained_1to1,0.0829935186268413,0.08269653756985755,1000,0.5,results\unconstrained_1to1_beta1_2.csv,46,1.5739797898980958,0.05517285714823312,0.054875876091249366
2.0,0.0292056617233802,1,datasets_sb01.npz,1.1726393501211223,1.1687448434686467,1.1726393501211254,0.5755399556508239,unconstrained_1to1,0.09280708217326036,0.09141526271590769,1000,0.5,results\unconstrained_1to1_beta1_2.csv,47,1.7697387445914208,0.06357221478815679,0.06218039533080412
2.0,0.04552341437219047,1,datasets_sb01.npz,1.1624443543041854,1.1460646794099887,1.1624443543041862,0.47452854005015954,unconstrained_1to1,0.12318517479716248,0.12111879953686866,1000,0.5,results\unconstrained_1to1_beta1_2.csv,48,1.8503601685582112,0.07761623701059982,0.07554986175030601
2.0,0.023381548451329233,1,datasets_sb01.npz,1.3265774989397905,1.3255700340180798,1.3265774989397945,0.7948056018351203,unconstrained_1to1,0.07361030574508015,0.07184395497004509,1000,0.5,results\unconstrained_1to1_beta1_2.csv,49,1.8583493960444608,0.05020537574529959,0.048439024970264526
2.0,0.03275939607457701,1,datasets_sb01.npz,0.6184065378309808,0.6230235088583669,0.6184065378309812,-0.007052299302257481,unconstrained_1to1,0.1018322461859805,0.10332282237507459,1000,0.5,results\unconstrained_1to1_beta1_2.csv,50,1.243865374964219,0.06904009071532892,0.070530666904423
2.0,0.03940949764716912,1,datasets_sb01.npz,0.9923814711985384,0.9895508710461138,0.9923814711985401,0.3466084708332008,unconstrained_1to1,0.10855444814682694,0.10845304980119272,1000,0.5,results\unconstrained_1to1_beta1_2.csv,51,1.638154471563876,0.06910554100201066,0.06900414265637643
2.0,0.04006697368529808,1,datasets_sb01.npz,1.3353040794307898,1.342240981807628,1.3353040794307884,0.7153786625817462,unconstrained_1to1,0.1000384013055655,0.10163661517175536,1000,0.5,results\unconstrained_1to1_beta1_2.csv,52,1.9552294962798333,0.05993136064658213,0.06152957451277199
2.0,0.03540915372695481,1,datasets_sb01.npz,0.5445582507530098,0.5485698466278919,0.5445582507530069,-0.07057403193574396,unconstrained_1to1,0.0984974295100679,0.09759210186850317,1000,0.5,results\unconstrained_1to1_beta1_2.csv,53,1.1596905334417635,0.06305286662938615,0.062147538987821424
2.0,0.03066330774664178,1,datasets_sb01.npz,1.0743020516284827,1.0783784515212624,1.0743020516284847,0.45996571902358285,unconstrained_1to1,0.09824269303374586,0.09720396653763763,1000,0.5,results\unconstrained_1to1_beta1_2.csv,54,1.6886383842333825,0.06754872197935745,0.0665099954832492
2.0,0.041550085555063565,1,datasets_sb01.npz,0.9654499170378709,0.9681070279537924,0.9654499170378703,0.26952030237597635,unconstrained_1to1,0.12607195662313955,0.1240413878342349,1000,0.5,results\unconstrained_1to1_beta1_2.csv,55,1.6613795316997653,0.08448032098252092,0.08244975219361629
2.0,0.029863252590167776,1,datasets_sb01.npz,1.0840241100240084,1.0798507887074706,1.0840241100240129,0.46601211964076605,unconstrained_1to1,0.09942180868842589,0.09807806841630391,1000,0.5,results\unconstrained_1to1_beta1_2.csv,56,1.7020361004072508,0.06952869284566794,0.06818495257354597
2.0,0.022070104483431288,1,datasets_sb01.npz,0.7022039130863302,0.7006669544726203,0.7022039130863281,0.1365941389036862,unconstrained_1to1,0.08327634752471408,0.08198328937411536,1000,0.5,results\unconstrained_1to1_beta1_2.csv,57,1.2678136872689743,0.06118417293679936,0.05989111478620064
2.0,0.03981921209272568,1,datasets_sb01.npz,1.1599342255389948,1.1610059237340729,1.1599342255389968,0.49392775171343073,unconstrained_1to1,0.11546351082298048,0.11321008014011585,1000,0.5,results\unconstrained_1to1_beta1_2.csv,58,1.8259406993645588,0.07560447951816207,0.07335104883529746
2.0,0.03459375041939832,1,datasets_sb01.npz,1.1999615280274967,1.1937220805691164,1.1999615280274893,0.5328853556011027,unconstrained_1to1,0.11583470944894003,0.11485190720470873,1000,0.5,results\unconstrained_1to1_beta1_2.csv,59,1.8670377004538907,0.08120636527912231,0.08022356303489102
2.0,0.03339229824105411,1,datasets_sb01.npz,0.8397477789150165,0.8412925465692164,0.839747778915013,0.27748471154690446,unconstrained_1to1,0.08229377262760257,0.08119629793491503,1000,0.5,results\unconstrained_1to1_beta1_2.csv,60,1.4020108462831287,0.0488680820883074,0.04777060739561987
2.0,0.03935443744505246,1,datasets_sb01.npz,0.7610275859183987,0.765797305112015,0.761027585918392,0.1275101164779494,unconstrained_1to1,0.10447323617405002,0.1036499182161017,1000,0.5,results\unconstrained_1to1_beta1_2.csv,61,1.394545055358848,0.0650794442915525,0.06425612633360418
2.0,0.03342834477482147,1,datasets_sb01.npz,1.1966506748449,1.196757639596232,1.1966506748449006,0.6101838251601339,unconstrained_1to1,0.08953128013826894,0.09020229738786328,1000,0.5,results\unconstrained_1to1_beta1_2.csv,62,1.783117524529666,0.05606950701867265,0.05674052426826699
2.0,0.03004710888901698,1,datasets_sb01.npz,0.7899170080387048,0.7900398125528256,0.7899170080387093,0.11863813395769052,unconstrained_1to1,0.11729886682306179,0.11609124394248055,1000,0.5,results\unconstrained_1to1_beta1_2.csv,63,1.461195882119719,0.0872217108251558,0.08601408794457456
2.0,0.028122855435088075,1,datasets_sb01.npz,0.6976505731716008,0.6932480215744667,0.6976505731716002,0.10558389127633405,unconstrained_1to1,0.09124920757248828,0.08910794176509243,1000,0.5,results\unconstrained_1to1_beta1_2.csv,64,1.2897172550668676,0.06309822928196512,0.06095696347456926
2.0,0.03962768453545306,1,datasets_sb01.npz,0.8885936616355781,0.8900407364788743,0.8885936616355741,0.2162707468192817,unconstrained_1to1,0.11766402066510853,0.11870463642805376,1000,0.5,results\unconstrained_1to1_beta1_2.csv,65,1.5609165764518744,0.07799670844512002,0.07903732420806525
2.0,0.03811483119896188,1,datasets_sb01.npz,1.201675606183506,1.2022800747251268,1.2016756061835046,0.5596737808815767,unconstrained_1to1,0.10729028105242844,0.10657245349247738,1000,0.5,results\unconstrained_1to1_beta1_2.csv,66,1.8436774314854354,0.0691373350222676,0.06841950746231655
2.0,0.04142686795467698,1,datasets_sb01.npz,1.1742569816085702,1.1686253973191594,1.1742569816085666,0.43694444877530236,unconstrained_1to1,0.1415112898461601,0.13571348501291267,1000,0.5,results\unconstrained_1to1_beta1_2.csv,67,1.911569514441838,0.10004299502352845,0.09424519019028102
2.0,0.032310050084176936,1,datasets_sb01.npz,1.0129798241865422,1.0181509462920963,1.0129798241865435,0.4121479092066208,unconstrained_1to1,0.09397099907810275,0.09464498205934287,1000,0.5,results\unconstrained_1to1_beta1_2.csv,68,1.6138117391664637,0.061628638943841636,0.06230262192508176
2.0,0.03967985267990487,1,datasets_sb01.npz,1.0796050736090779,1.075980861870871,1.0796050736090732,0.4629338906213556,unconstrained_1to1,0.09899087565792296,0.09870501774030113,1000,0.5,results\unconstrained_1to1_beta1_2.csv,69,1.6962762565968001,0.05927134312533819,0.05898548520771636
2.0,0.0380063290433652,1,datasets_sb01.npz,1.1316855715787966,1.1244130536793215,1.1316855715787995,0.4716959386822758,unconstrained_1to1,0.11338669188121725,0.11296050376029389,1000,0.5,results\unconstrained_1to1_beta1_2.csv,70,1.7916752044753173,0.07534235650880869,0.07491616838788533
2.0,0.025678698336596854,1,datasets_sb01.npz,0.8111555603794384,0.8131009978474324,0.8111555603794414,0.22401758814629635,unconstrained_1to1,0.08973630738183203,0.08736078295696516,1000,0.5,results\unconstrained_1to1_beta1_2.csv,71,1.3982935326125805,0.06403193034689858,0.061656405922031705
2.0,0.03613470289086598,1,datasets_sb01.npz,1.181119242553111,1.1757026596555051,1.181119242553113,0.5514844989627916,unconstrained_1to1,0.10319656141608892,0.10075283606798872,1000,0.5,results\unconstrained_1to1_beta1_2.csv,72,1.8107539861434303,0.06702572382233207,0.06458199847423188
2.0,0.02364050548339945,1,datasets_sb01.npz,0.6454171283235582,0.6471370409041961,0.6454171283235585,0.08984184569955,unconstrained_1to1,0.08034774434161461,0.07837536495326139,1000,0.5,results\unconstrained_1to1_beta1_2.csv,73,1.2009924109475665,0.05668359835273176,0.05471121896437855
2.0,0.03014831027201534,1,datasets_sb01.npz,1.1207225792243165,1.1260284018591211,1.1207225792243207,0.5045128507335138,unconstrained_1to1,0.09884278151986381,0.0982115335790956,1000,0.5,results\unconstrained_1to1_beta1_2.csv,74,1.736932307715119,0.06866432293757646,0.06803307499680825
2.0,0.039378857043327525,1,datasets_sb01.npz,0.856687995671953,0.856522557357949,0.8566879956719509,0.1602230728083759,unconstrained_1to1,0.12626598000295927,0.12337692389804245,1000,0.5,results\unconstrained_1to1_beta1_2.csv,75,1.5531529185355302,0.08684774410258843,0.0839586879976716
2.0,0.036438849873974506,1,datasets_sb01.npz,1.0506769953564767,1.0573853762487708,1.0506769953564772,0.3965565581278049,unconstrained_1to1,0.11137899479389549,0.10934787226545054,1000,0.5,results\unconstrained_1to1_beta1_2.csv,76,1.7047974325851487,0.07490370607004701,0.07287258354160206
2.0,0.043138757146045856,1,datasets_sb01.npz,0.9080690529134602,0.9067483611801777,0.9080690529134554,0.2234504546628664,unconstrained_1to1,0.12200713897089961,0.1221770194429332,1000,0.5,results\unconstrained_1to1_beta1_2.csv,77,1.592687651164054,0.07882524306770772,0.07899512353974131
2.0,0.026332192719236713,1,datasets_sb01.npz,0.6546540940702505,0.6527194773823947,0.6546540940702485,0.08507314965821222,unconstrained_1to1,0.08444982617589274,0.08316796162890516,1000,0.5,results\unconstrained_1to1_beta1_2.csv,78,1.2242350384822889,0.05809130126393679,0.05680943671694922
2.0,0.03027700157766311,1,datasets_sb01.npz,1.527366078601035,1.5275553424952069,1.5273660786010277,0.9347344260653215,unconstrained_1to1,0.09142343700208526,0.0907067715697632,1000,0.5,results\unconstrained_1to1_beta1_2.csv,79,2.1199977311367486,0.06111615842284449,0.06039949299052243
2.0,0.03877716538136627,1,datasets_sb01.npz,1.2225515829908906,1.2193876782908128,1.2225515829908922,0.522228988185155,unconstrained_1to1,0.1276686112024778,0.12486776481748207,1000,0.5,results\unconstrained_1to1_beta1_2.csv,80,1.9228741777966263,0.08885266865573016,0.08605182227073443
2.0,0.046449615332826814,1,datasets_sb01.npz,1.2905114832795137,1.292779051498857,1.2905114832795148,0.5737591038368913,unconstrained_1to1,0.13372916842895172,0.1331177595006079,1000,0.5,results\unconstrained_1to1_beta1_2.csv,81,2.007263862722136,0.08723310348079207,0.08662169455244825
2.0,0.03676149882561511,1,datasets_sb01.npz,0.9769982134407287,0.9694487427886456,0.9769982134407341,0.34155311686073164,unconstrained_1to1,0.10510997260713292,0.1033640145806041,1000,0.5,results\unconstrained_1to1_beta1_2.csv,82,1.6124433100207258,0.0683117122826922,0.06656575425616339
2.0,0.02839358866227931,1,datasets_sb01.npz,1.1703083483831374,1.1763506828274923,1.1703083483831391,0.5664579576406249,unconstrained_1to1,0.09491755893374763,0.09566080860437302,1000,0.5,results\unconstrained_1to1_beta1_2.csv,83,1.77415873912565,0.06649557668280605,0.06723882635343144
2.0,0.040704618873340946,1,datasets_sb01.npz,0.9450370968282378,0.9542024825815798,0.9450370968282368,0.25844337351590896,unconstrained_1to1,0.12271213580067857,0.11850779245943549,1000,0.5,results\unconstrained_1to1_beta1_2.csv,84,1.6316308201405665,0.08196681230846428,0.07776246896722121
2.0,0.033563875302757167,1,datasets_sb01.npz,1.0940998377592273,1.0887198746753215,1.0940998377592268,0.44994748752715397,unconstrained_1to1,0.10801026923925024,0.1049905424063553,1000,0.5,results\unconstrained_1to1_beta1_2.csv,85,1.7382521879913004,0.07441283006119032,0.07139310322829538
2.0,0.03761003030052331,1,datasets_sb01.npz,1.0489881043805427,1.0453013593223641,1.0489881043805453,0.4139521893807908,unconstrained_1to1,0.10497464945324139,0.10127441374072679,1000,0.5,results\unconstrained_1to1_beta1_2.csv,86,1.6840240193802947,0.06732700912241757,0.06362677340990296
2.0,0.03256138616218694,1,datasets_sb01.npz,1.0361239461508416,1.041182381158412,1.0361239461508427,0.3660862197052357,unconstrained_1to1,0.116865513031132,0.11482687118539392,1000,0.5,results\unconstrained_1to1_beta1_2.csv,87,1.7061616725964475,0.08427156548278288,0.08223292363704479
2.0,0.028074369578455143,1,datasets_sb01.npz,1.1544839805286178,1.1522766121242998,1.1544839805286178,0.4887711934929637,unconstrained_1to1,0.11536170210921964,0.11699789652777468,1000,0.5,results\unconstrained_1to1_beta1_2.csv,88,1.8201967675642718,0.08725925816118606,0.08889545257974107
2.0,0.03502745848006291,1,datasets_sb01.npz,0.6246464676702115,0.6277550710178468,0.624646467670214,-0.0037330130703038256,unconstrained_1to1,0.10278549870255092,0.10197958028563377,1000,0.5,results\unconstrained_1to1_beta1_2.csv,89,1.253025948410727,0.06772301276400795,0.0669170943470908
2.0,0.032436394000615716,1,datasets_sb01.npz,1.30179008362783,1.2992126461382503,1.3017900836278269,0.6856634164436317,unconstrained_1to1,0.09881613650965948,0.09915513553539677,1000,0.5,results\unconstrained_1to1_beta1_2.csv,90,1.9179167508120283,0.06634730611504315,0.06668630514078044
2.0,0.022209127628083192,1,datasets_sb01.npz,1.1018017706691081,1.0982920837509134,1.1018017706691048,0.5452287549058787,unconstrained_1to1,0.08063658940956268,0.07893987251634911,1000,0.5,results\unconstrained_1to1_beta1_2.csv,91,1.6583747864323375,0.05840525265385141,0.056708535760637835
2.0,0.031812276254617786,1,datasets_sb01.npz,0.7972563810177953,0.8000075552855836,0.7972563810177935,0.1944682764522757,unconstrained_1to1,0.09458389707561737,0.09291062392611828,1000,0.5,results\unconstrained_1to1_beta1_2.csv,92,1.4000444855833147,0.06273980854474497,0.061066535395245876
2.0,0.041782389481047476,1,datasets_sb01.npz,1.4163115369953838,1.4170124013027618,1.4163115369953831,0.7537891697267339,unconstrained_1to1,0.11425861285174299,0.11198609066882498,1000,0.5,results\unconstrained_1to1_beta1_2.csv,93,2.078833904264034,0.07243444098121447,0.07016191879829646
2.0,0.032788067088040156,1,datasets_sb01.npz,0.8176779642780082,0.8182613409337129,0.8176779642780102,0.1459882274605243,unconstrained_1to1,0.11744249858026365,0.11742327792452945,1000,0.5,results\unconstrained_1to1_beta1_2.csv,94,1.489367701095492,0.08462164342513545,0.08460242276940125
