acceptance_count,beta,bwVar,covers_true,dataset_file,est,est_med,estdiff,k,ll,method,miVar,miVarpaired,n_mcmc,n_sampling_draws,pstar,result_file,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_sampling_in_mcmc,share_sampling_in_method,sim,time_allocation,time_mcmc_estimation,time_mcmc_sampling,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarpaired
1000,1.0,0.017741068252588827,1,datasets_sb01.npz,0.8883705959010152,0.8933704662749486,0.8883705959010141,2,0.36009103822769617,unconstrained_1tok,0.07264662928350625,0.07389649738055903,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3433698498497797,0.999289617839714,0.9996725572142852,0.6563860529321979,0.6559197679899343,42,1.080000220099464e-05,0.09604350002337014,0.18346640009258408,0.2795099001159542,0.28056780000042636,0.2797086001155549,6.115546669752803e-06,0.00015529999654972926,1.0000003385357559e-05,8.13999940874055e-05,0.2806596999944304,3.260000084992498e-05,1.4166501535743343,0.05488781996266484,0.056137688059717625
1000,1.0,0.014420613015047814,1,datasets_sb01.npz,0.7697122733860071,0.7746999775235321,0.7697122733860119,2,0.2672056315092116,unconstrained_1tok,0.0657311862584064,0.07064160578418481,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.34422935719407377,0.9992448833854576,0.9997347068762326,0.6555105130708108,0.6550155261913838,43,1.2500000593718141e-05,0.09582230007799808,0.18233510011486942,0.2781574001928675,0.27923960000043735,0.27836760019272333,6.077836670495647e-06,0.0001601999974809587,8.800001523923129e-06,6.489999941550195e-05,0.27931370000442257,3.7500001781154424e-05,1.2722189152628025,0.05129615263034354,0.05620657215612195
1000,1.0,0.014527174208740737,1,datasets_sb01.npz,1.2886163255539793,1.2891159845231526,1.2886163255539769,2,0.822337620488654,unconstrained_1tok,0.05659512463489084,0.05609468456627391,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3381652114437928,0.9992502197096709,0.999757113614065,0.6615810486966461,0.6610850082658781,44,1.2099997547920793e-05,0.09462380006152671,0.18498169985832646,0.2796054999198532,0.2807214999993448,0.2798152999166632,6.166056661944215e-06,0.00016029999824240804,8.600000001024455e-06,5.9100006183143705e-05,0.2807896999947843,3.740000101970509e-05,1.7548950306193047,0.04205342325194136,0.041552983183324434
1000,1.0,0.0213079962345357,1,datasets_sb01.npz,1.4003646385551454,1.4000077838799476,1.4003646385551456,2,0.8213719743078853,unconstrained_1tok,0.08726377167121523,0.09000743051338336,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.32680006835957853,0.9992797275540699,0.9997672954688288,0.6729643768922593,0.6724796591944913,45,1.1900003300979733e-05,0.0919685001426842,0.1892501000475022,0.2812186001901864,0.28226659999927506,0.28142130019841716,6.308336668250074e-06,0.0001582000040798448,8.800001523923129e-06,5.650000093737617e-05,0.28233230000478216,3.260000084992498e-05,1.9793573028024054,0.065934467440445,0.06867812628261313
1000,1.0,0.014524217233699888,1,datasets_sb01.npz,0.9956321924771475,0.9960145472608803,0.9956321924771477,2,0.5264624057753291,unconstrained_1tok,0.05729911723079702,0.05685020786604482,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3290147538303291,0.9992539133304076,0.99975586176117,0.6707395893664727,0.6702391595000785,46,1.1199997970834374e-05,0.09027009997225832,0.18389009984821314,0.27416019982047146,0.2751866999969934,0.27436489981482737,6.129669994940438e-06,0.00015970000094966963,8.499999239575118e-06,5.819999933009967e-05,0.27525389999937033,3.37999954354018e-05,1.464801979178966,0.04276037577986343,0.04231146641511123
1000,1.0,0.014237238034582668,1,datasets_sb01.npz,1.1806549479575892,1.1786623304801411,1.1806549479575932,2,0.69583511011829,unconstrained_1tok,0.06118551519224395,0.06317379450657412,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.31688783694546446,0.9992278822361672,0.9997527935742838,0.6828672992628041,0.6823400452907028,47,1.290000363951549e-05,0.0845862999703968,0.1821358001907356,0.2667221001611324,0.2677261999997427,0.2669282001661486,6.071193339691187e-06,0.0001604999997653067,8.900002285372466e-06,5.680000322172418e-05,0.26779240000178106,3.270000161137432e-05,1.6654747857968883,0.046934039919626705,0.04892231923395687
1000,1.0,0.024221738192445674,1,datasets_sb01.npz,1.200515239466758,1.203403589470128,1.2005152394667604,2,0.6220975224961339,unconstrained_1tok,0.08709054959014709,0.07761597574105046,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.321295477517128,0.9992267732015824,0.9997167490106876,0.6784558959647587,0.6779312956844543,48,1.1999996786471456e-05,0.08705259990529157,0.18368040005589137,0.27073299996118294,0.27176670000335434,0.2709424999629846,6.122680001863046e-06,0.00016490000416524708,9.700001101009548e-06,6.669999856967479e-05,0.27184370000031777,3.260000084992498e-05,1.778932956437382,0.06284458965950897,0.05337001581041234
1000,1.0,0.012454586997968494,1,datasets_sb01.npz,1.3137514706683502,1.3100646061846717,1.313751470668354,2,0.8716832994241254,unconstrained_1tok,0.05087054040691724,0.049809942173023654,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.32943883579925437,0.9992462742947417,0.9997349907006324,0.6703126703857173,0.6698074384954872,49,1.2099997547920793e-05,0.08846510005241726,0.17986519991973182,0.2683302999721491,0.2693531000040821,0.2685326999708195,5.9955066639910605e-06,0.00015720000374130905,8.499999239575118e-06,6.229999416973442e-05,0.2694245000020601,3.309999738121405e-05,1.755819641912575,0.03840349882195078,0.03734290058805719
1000,1.0,0.017246719013341433,1,datasets_sb01.npz,0.6010223111684009,0.5955122515571982,0.6010223111684031,2,0.08433519649845578,unconstrained_1tok,0.06949332946323225,0.06975167804536185,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3329651184615862,0.9990324767783086,0.9997168677075455,0.6667124180633888,0.6660673583167225,50,1.6099998902063817e-05,0.0910598998889327,0.18215729998337338,0.2732171998723061,0.2743523000026471,0.2734817998643848,6.071909999445779e-06,0.00021449999621836469,9.099996532313526e-06,6.770000618416816e-05,0.2744299999976647,3.399999695830047e-05,1.117709425838346,0.05222936373087748,0.05248771231300708
1000,1.0,0.01985676777407137,1,datasets_sb01.npz,1.0089736214656513,0.9999997231482431,1.0089736214656544,2,0.47855191886932624,unconstrained_1tok,0.07323698005653487,0.06817195812401555,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.32161165841579054,0.9991917704474,0.9997286545541685,0.6781281952794856,0.6775801120316095,51,1.1399999493733048e-05,0.08682639990729513,0.18292820001079235,0.2697545999180875,0.2707989000045927,0.26997279991337564,6.097606667026412e-06,0.00017410000145900995,9.699993825051934e-06,6.339999526971951e-05,0.2708723999967333,3.2699994335416704e-05,1.5393953240619762,0.05336035551468943,0.04829533358217011
1000,1.0,0.02018874330345155,1,datasets_sb01.npz,1.3360936771058136,1.3300525045096547,1.3360936771058123,2,0.821657730375163,unconstrained_1tok,0.06888909394227948,0.06064895465313845,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.32824667681127095,0.999238848053848,0.9997393983047643,0.6715032872765351,0.670992171242577,52,1.3500000932253897e-05,0.08888060009485343,0.18168710013560485,0.2705677002304583,0.27160819999699015,0.2707738002354745,6.056236671186829e-06,0.0001571000029798597,8.200004231184721e-06,6.199999916134402e-05,0.2716790000049514,3.550000110408291e-05,1.8505296238364641,0.048680161895524474,0.04044002260638345
1000,1.0,0.016633863709186285,1,datasets_sb01.npz,0.5395318007410321,0.5383016806948608,0.5395318007410305,2,0.03478315719195768,unconstrained_1tok,0.06631903195664064,0.06044972527595119,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.326513865791792,0.9992445552154116,0.9997429116919586,0.6732392845298977,0.6727306894236196,53,1.3500000932253897e-05,0.0872208001310355,0.17970480016811052,0.266925600299146,0.26793239999824436,0.26712740030052373,5.990160005603684e-06,0.0001545999984955415,9.800001862458885e-06,5.860000237589702e-05,0.268001299999014,3.3700001949910074e-05,1.0442804442901066,0.04966853438374517,0.04379922770305572
1000,1.0,0.018121445104143843,1,datasets_sb01.npz,1.1051996512862727,1.1071969921512075,1.1051996512862754,2,0.5943672279553627,unconstrained_1tok,0.06792736482875109,0.06953369495245432,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.32747480763315845,0.9991647916525188,0.9997131871840522,0.6722514540453854,0.6716899840193604,54,1.2599994079209864e-05,0.08955280003283406,0.18368349998490885,0.2732363000177429,0.27431629999773577,0.2734647000179393,6.122783332830295e-06,0.00016650000179652125,1.4099998224992305e-05,6.38999990769662e-05,0.2743950000003679,4.930000432068482e-05,1.6160320746171828,0.049787798279503095,0.051394128403206334
1000,1.0,0.020317666613960284,1,datasets_sb01.npz,0.9937330287504043,0.9950591730831493,0.9937330287504051,2,0.42616569236526314,unconstrained_1tok,0.08385378002168992,0.08238120788700223,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3268798844017479,0.9989290882815183,0.9996437345284326,0.672769680814794,0.6720492038797703,55,1.4400000509340316e-05,0.08879289990727557,0.1825538998891716,0.27134679979644716,0.2724524999939604,0.2716376997923362,6.08512999630572e-06,0.0002443999983370304,8.100003469735384e-06,8.830000297166407e-05,0.2725496000057319,3.2099997042678297e-05,1.5613003651355455,0.06351579574111568,0.062043223606427986
1000,1.0,0.015388060662731707,1,datasets_sb01.npz,1.1014966662211794,1.106123866648959,1.1014966662211836,2,0.5973164141697461,unconstrained_1tok,0.06616975389385849,0.06951407192575298,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.32182490102017947,0.9992510439519763,0.9997592012359512,0.6779338856155889,0.6774261429317968,56,1.2200005585327744e-05,0.08778729985351674,0.1847880998320761,0.27257539968559286,0.27360659999976633,0.2727796996914549,6.15960332773587e-06,0.0001588000013725832,9.200004569720477e-06,5.6200005928985775e-05,0.27367249999952037,3.3299998904112726e-05,1.6056769182726125,0.05076630517046405,0.05411062320235855
1000,1.0,0.011027870827864918,1,datasets_sb01.npz,0.7184283275054925,0.7236140713594603,0.7184283275054911,2,0.2656756102942588,unconstrained_1tok,0.05335928335645443,0.05931909910550545,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3210844634461291,0.9992384675833492,0.9997282880237143,0.6786708339775294,0.67815400413722,57,1.2399999832268804e-05,0.08715079999819864,0.1840688999654958,0.27121969996369444,0.2722732000038377,0.2714263999660034,6.13562999884986e-06,0.0001593000051798299,9.399998816661537e-06,6.399999983841553e-05,0.2723471999997855,3.499999729683623e-05,1.1711810447167261,0.042320384657761646,0.04828020040681267
1000,1.0,0.02001175950765609,1,datasets_sb01.npz,1.1590658111618732,1.1567723674383386,1.1590658111618752,2,0.6116714335897312,unconstrained_1tok,0.0779989079023305,0.07613915115096374,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.35670356842409745,0.9991526623551172,0.9997342852030902,0.6429939268907053,0.6424490939310198,58,1.4400000509340316e-05,0.09901210004318273,0.17832800003088778,0.2773401000740705,0.27842010000313167,0.2775753000751138,5.94426666769626e-06,0.00017389999993611127,8.600000001024455e-06,6.500000017695129e-05,0.27849410000635544,4.690000059781596e-05,1.7064601887340154,0.057967136635166755,0.0561073798838
1000,1.0,0.017833094654827644,1,datasets_sb01.npz,1.1868396864313713,1.1861726700944137,1.1868396864313655,2,0.6458490600604538,unconstrained_1tok,0.07618462563025759,0.08087484110565622,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3418174496679711,0.9992581869188855,0.9997434670538148,0.6579287974392968,0.6574407372509143,59,1.340000017080456e-05,0.0921573000450735,0.1772523999097757,0.2694096999548492,0.2704611999943154,0.26960969995707273,5.908413330325857e-06,0.00015330000314861536,9.200004569720477e-06,5.970000347588211e-05,0.27053060000616824,3.3299998904112726e-05,1.7278303128022887,0.05833369788077512,0.06302391335617376
1000,1.0,0.016373295467409912,1,datasets_sb01.npz,0.8465347886440575,0.8434563464781479,0.8465347886440561,2,0.37519822696512706,unconstrained_1tok,0.05782959037258335,0.046756116284497176,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.32243658386762053,0.9990873636587212,0.9997099148899973,0.677268879983791,0.6766507797911007,60,1.1799995263572782e-05,0.08518120006192476,0.17875740015006159,0.26393860021198634,0.2650177000032272,0.2641797002070234,5.9585800050020526e-06,0.00019919999613193795,8.499999239575118e-06,6.749999738531187e-05,0.2650945999994292,3.01000036415644e-05,1.317871350322988,0.04143992160970603,0.030366447521619853
1000,1.0,0.018240779996885295,1,datasets_sb01.npz,0.7596520692496772,0.7664414320301369,0.7596520692496722,2,0.23566925392388183,unconstrained_1tok,0.07146969771885323,0.06360442081123902,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3337000895459471,0.9992624320120669,0.9997453699215545,0.6660536022814101,0.6655623424661198,61,1.1600001016631722e-05,0.08777199999894947,0.17506060007872293,0.2628326000776724,0.26384509999479633,0.2630266000778647,5.835353335957431e-06,0.00014969999756431207,9.700001101009548e-06,5.690000398317352e-05,0.2639123000044492,3.270000161137432e-05,1.2836348845754726,0.05321067694197104,0.04534540003435683
1000,1.0,0.016226727803579453,1,datasets_sb01.npz,1.2321492881522345,1.2307516840817487,1.2321492881522362,2,0.7468461784946803,unconstrained_1tok,0.06130755628990319,0.05596379015320364,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3283545700185619,0.9992580842102806,0.9997357259338314,0.671401637667948,0.6709035141917187,62,1.1000003723893315e-05,0.08780720009235665,0.17941020010766806,0.2672174002000247,0.2682111999965855,0.26741580020461697,5.980340003588936e-06,0.00015420000272570178,9.199997293762863e-06,6.10999995842576e-05,0.2682820999980322,3.319999814266339e-05,1.7174523978097886,0.04506460175852016,0.039720835621820605
1000,1.0,0.013864779281343859,1,datasets_sb01.npz,0.8073395612224483,0.8094745051532615,0.8073395612224525,2,0.28088012571774934,unconstrained_1tok,0.07214690161180923,0.08613298207584352,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3356875352603378,0.9992285665847775,0.9997185964277536,0.6640533042328138,0.6635410313244398,63,1.2299999070819467e-05,0.08833500001492212,0.17460850003408268,0.2629435000490048,0.2639592999985325,0.26314650005224394,5.820283334469423e-06,0.00015780000103404745,9.200004569720477e-06,6.44999963697046e-05,0.2640335999967647,3.290000313427299e-05,1.3337989967271473,0.05826825755118403,0.07225433801521831
1000,1.0,0.01492769721632005,1,datasets_sb01.npz,0.7090654264424536,0.703372435395013,0.709065426442454,2,0.22420205990575798,unconstrained_1tok,0.061196502553440765,0.061822284741612596,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3285333240100869,0.9992593264308223,0.9997362193039737,0.6712231596741259,0.6707260024207354,64,1.1299998732283711e-05,0.08764750009140698,0.17893910012207925,0.26658660021348624,0.2675759999983711,0.26678420021926286,5.964636670735975e-06,0.00015220000204863027,8.900002285372466e-06,6.120000034570694e-05,0.26764660000480944,3.410000499570742e-05,1.1939287929791493,0.0462538776399044,0.04687965982807623
1000,1.0,0.021309574971428942,1,datasets_sb01.npz,0.9200378949670771,0.9197317187942633,0.9200378949670738,2,0.3628260163871495,unconstrained_1tok,0.0808218132107903,0.07975656829471278,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.32281712595604695,0.9991954862000657,0.999728601264527,0.6769229541020861,0.6763783602440188,65,1.200000406242907e-05,0.08510670009127352,0.17831870004738448,0.263425400138658,0.2644836000035866,0.2636375001457054,5.94395666824615e-06,0.0001582000040798448,9.399998816661537e-06,6.189999839989468e-05,0.2645554000046104,4.189999890513718e-05,1.4772497735470047,0.05949092866438993,0.05842568374831241
1000,1.0,0.019359163755193937,1,datasets_sb01.npz,1.1725638966523093,1.1734012207614826,1.1725638966523082,2,0.6322766181352575,unconstrained_1tok,0.0759866574675558,0.06943870051774349,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3290257187731543,0.9992477218654916,0.9997399719992377,0.6707265760297182,0.6702220030923374,66,1.1600001016631722e-05,0.08537510002497584,0.17390820014406927,0.2592833001690451,0.26028889999724925,0.25947850017109886,5.796940004802309e-06,0.0001517000055173412,8.800001523923129e-06,5.850000161444768e-05,0.2603566000034334,3.189999551977962e-05,1.7128511751693611,0.05660813454860667,0.050060177598794366
1000,1.0,0.020138606039271433,1,datasets_sb01.npz,1.2018688192746567,1.2045649162800276,1.201868819274655,2,0.6079970777055544,unconstrained_1tok,0.0918064466457514,0.0963533745465189,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.351127427566295,0.9992169775244761,0.9997428561596182,0.6485974163127207,0.6480895499581812,67,1.1600001016631722e-05,0.09268960005283589,0.17108079992613057,0.26377039997896645,0.2647642000010819,0.2639770999812754,5.702693330871019e-06,0.0001536999989184551,8.300004992634058e-06,5.94000011915341e-05,0.26483229999575997,4.140000237384811e-05,1.7957405608437589,0.0716477020004407,0.0761946299012082
1000,1.0,0.019304559204891283,1,datasets_sb01.npz,1.0831463790478097,1.0795930914697809,1.0831463790478133,2,0.5761615998501276,unconstrained_1tok,0.0669079462562793,0.06356349693376054,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.33085424886496845,0.9992160637692197,0.9997515896935133,0.6688861790142487,0.6683618149042513,68,1.189999602502212e-05,0.08483050004724646,0.17136689997278154,0.256197400020028,0.25717180000356166,0.2563984000153141,5.712229999092718e-06,0.00016039999900385737,7.700000423938036e-06,5.579999560723081e-05,0.2572357000026386,2.8700000257231295e-05,1.5901311582454918,0.04758408249218312,0.04423963316966437
1000,1.0,0.01960498627567565,1,datasets_sb01.npz,1.0976069265082038,1.0951918041097017,1.0976069265081994,2,0.5870374048432163,unconstrained_1tok,0.06785746471605948,0.05783277850412626,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.32401968018126553,0.9992082255242652,0.9997561941890241,0.675723566015223,0.6751885453429997,69,1.1600001016631722e-05,0.08438370012299856,0.1758378000522498,0.26022150017524837,0.261209800002689,0.260427700181026,5.8612600017416605e-06,0.0001644000003580004,8.900002285372466e-06,5.440000677481294e-05,0.2612735000002431,3.0200004403013736e-05,1.6081764481731913,0.048232873454108156,0.03820818724217494
1000,1.0,0.018004934288338884,1,datasets_sb01.npz,1.1197161796137753,1.1178448970662345,1.119716179613779,2,0.5852901304770692,unconstrained_1tok,0.07434693929505126,0.07321378475673442,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3677678026766515,0.9992014888119788,0.99974421304438,0.6319382959347702,0.6314336861353274,70,2.0000006770715117e-05,0.10878589990898035,0.1867784000642132,0.29556429997319356,0.2966554000013275,0.2958004999818513,6.225946668807107e-06,0.00018709999858401716,7.199996616691351e-06,6.799999391660094e-05,0.29673129999719094,2.9100003303028643e-05,1.6541422287504814,0.056324000072424045,0.0551908455341072
1000,1.0,0.014713849453978209,1,datasets_sb01.npz,0.796834809050623,0.7985046117543131,0.7968348090506273,2,0.3084000691760568,unconstrained_1tok,0.062101336712915234,0.06422583954629962,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3328805436345574,0.9982868756870814,0.9997673513316268,0.6665482120002341,0.6654063320525241,71,9.899995347950608e-06,0.08726549999119015,0.1744379999800003,0.26170349997119047,0.2629964000007021,0.2621525999638834,5.814599999333344e-06,0.00012710000009974465,1.1600001016631722e-05,4.900000203633681e-05,0.26305760000104783,0.00031209999724524096,1.2852695489251893,0.04737277340948305,0.04949727624286744
1000,1.0,0.019951337277122727,1,datasets_sb01.npz,1.1369313607246219,1.136898770632923,1.1369313607246254,2,0.6026042460491352,unconstrained_1tok,0.07431941521174268,0.06722176535134765,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3252790094122311,0.9989211444202358,0.9996905874207397,0.6743696825027967,0.6736421350080047,72,2.510000194888562e-05,0.08433059990784386,0.17464590005693026,0.2589764999647741,0.2600899000026402,0.25925619996269234,5.821530001897675e-06,0.00022470000112662092,8.799994247965515e-06,7.099999493220821e-05,0.2601703999971505,2.989999484270811e-05,1.6712584754001085,0.054348126597342825,0.0472504767369478
1000,1.0,0.013110485239950724,1,datasets_sb01.npz,0.6800624455972153,0.678888246176695,0.6800624455972165,2,0.2151356549878934,unconstrained_1tok,0.05626741998809981,0.05675272856863623,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3320508200251195,0.9992241776318606,0.9997451628087904,0.6676913675046648,0.6671733576067411,73,1.2600001355167478e-05,0.08624170000985032,0.17328120001911884,0.25952290002896916,0.2604921000020113,0.2597244000280625,5.7760400006372946e-06,0.0001601999974809587,7.800001185387373e-06,5.8099998568650335e-05,0.2605584999982966,2.8700000257231295e-05,1.1449892362065373,0.043143824262909136,0.04362913284344556
1000,1.0,0.013328291613655,1,datasets_sb01.npz,1.114841585217218,1.1155912137507544,1.1148415852172229,2,0.6262467885940397,unconstrained_1tok,0.062142043754488986,0.06560314243670541,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3258403644318239,0.9993194228946292,0.9997511139130935,0.6739377250489192,0.6734790584628052,74,9.900002623908222e-06,0.08038559987471672,0.16614889997435967,0.24653449984907638,0.24744120000104886,0.24670239985425724,5.538296665811989e-06,0.00013169999874662608,7.499998901039362e-06,5.360000068321824e-05,0.24750280000444036,2.630000381032005e-05,1.6034363818403963,0.048800423849220335,0.05226152253143675
1000,1.0,0.017174686959813345,1,datasets_sb01.npz,0.88797428477566,0.8908535843952539,0.8879742847756591,2,0.3379859809215975,unconstrained_1tok,0.0787398829592536,0.0837990620081542,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3179204565171524,0.9993057655975711,0.9997642048651579,0.6818586788328592,0.6813853090804187,75,9.700001101009548e-06,0.08009440001478652,0.171662899920193,0.25175729993497953,0.25270219999947585,0.2519321999352542,5.722096664006434e-06,0.00013190000026952475,8.900002285372466e-06,5.0199996621813625e-05,0.2527618000021903,3.3299998904112726e-05,1.4379625886297225,0.061548021312480446,0.06660720036138104
1000,1.0,0.015209937222003707,1,datasets_sb01.npz,1.0395835913376295,1.0444714672060624,1.03958359133763,2,0.5185480809001544,unconstrained_1tok,0.07066795167035614,0.07178731624455728,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.34712583291301274,0.9992291635949884,0.9997506600915038,0.6526063834404745,0.6521033306819757,76,1.2999997125007212e-05,0.09726990000490332,0.18272920005983906,0.2799991000647424,0.2810721999994712,0.2802151000651065,6.090973335327969e-06,0.00017210000078193843,8.899995009414852e-06,6.060000305296853e-05,0.2811422999948263,3.090000245720148e-05,1.5606191017751045,0.055442804511130435,0.05656216908533158
1000,1.0,0.023342526871808666,1,datasets_sb01.npz,0.9532179235765058,0.9582086603070229,0.9532179235765024,2,0.3811270984548598,unconstrained_1tok,0.08519572891200693,0.07837423040403098,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3413428243005551,0.9992636521134953,0.9997686246647132,0.658405643416933,0.6579208278129401,77,1.4199998986441642e-05,0.09660629999416415,0.18620370003191056,0.2828100000260747,0.2838885000019218,0.28301840002677636,6.206790001063685e-06,0.00016480000340379775,8.999995770864189e-06,5.619999865302816e-05,0.2839542000001529,2.939999831141904e-05,1.5253087486981518,0.06182985951332645,0.0550083610053505
1000,1.0,0.012675448031738333,1,datasets_sb01.npz,0.674624430211498,0.6716771887616548,0.674624430211498,2,0.212724969825051,unconstrained_1tok,0.05553704485248097,0.05594446337365712,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.33015919018002277,0.9992961288243603,0.9997605987520107,0.6696082565951251,0.6691369386443375,78,1.1699994502123445e-05,0.0908572998305317,0.1841413998772623,0.274998699707794,0.2760393999997177,0.275192399705702,6.13804666257541e-06,0.00014730000111740083,9.79999458650127e-06,5.570000212173909e-05,0.27610550000099465,3.470000228844583e-05,1.136523890597945,0.0428489213727109,0.043256339893887046
1000,1.0,0.015191795030112325,0,datasets_sb01.npz,1.5590140842540376,1.5583906108554557,1.559014084254031,2,1.070819379738948,unconstrained_1tok,0.06204031380585584,0.05991004453356738,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.32163446850439203,0.9992217439192961,0.9997292789900987,0.6781150225546239,0.6775872754149039,79,1.2799995602108538e-05,0.0886890001129359,0.18684110016329214,0.27553010027622804,0.276593700000376,0.2757447002659319,6.228036672109738e-06,0.00016869999672053382,9.399998816661537e-06,6.489999941550195e-05,0.27666860000317683,3.309999738121405e-05,2.0472087887691273,0.04683332698071341,0.04470305770842494
1000,1.0,0.02018086135739135,1,datasets_sb01.npz,1.2169052153094182,1.2105337318779696,1.2169052153094209,2,0.6462357650801746,unconstrained_1tok,0.08477291269912202,0.08816135034917844,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3319782568849972,0.998970542180507,0.9997121542529085,0.6676796333149421,0.6669922852955098,80,2.2100000933278352e-05,0.09403479994944064,0.18892950009467313,0.28296430004411377,0.28409819999797037,0.28325590004533296,6.297650003155771e-06,0.00023520000104326755,9.900002623908222e-06,7.109999569365755e-05,0.28418000000237953,3.429999924264848e-05,1.7875746655386617,0.06457187048037327,0.06796030813042969
1000,1.0,0.022202049642746094,1,datasets_sb01.npz,1.3201511121991192,1.3157375992916158,1.3201511121991203,2,0.7328069172522068,unconstrained_1tok,0.08979935530451807,0.08763677221033699,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3259607518219028,0.9992286340936987,0.9997321378401371,0.6737876190692338,0.6732678822717959,81,1.2399999832268804e-05,0.08890999987488613,0.1836424998837174,0.2725524997586035,0.2735748999984935,0.27276289975998225,6.12141666279058e-06,0.00016599999798927456,8.999995770864189e-06,6.379999831551686e-05,0.2736481999963871,3.2000003557186574e-05,1.9074953071460317,0.06757510361212923,0.06541252051794814
1000,1.0,0.017747776849154927,1,datasets_sb01.npz,0.9796268031035774,0.9777877834703788,0.9796268031035826,2,0.45642618869586726,unconstrained_1tok,0.07125647722735458,0.06607909369713962,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3288991175443274,0.9992779818977403,0.9997588188855774,0.6708632397566577,0.6703788643534129,82,1.170000177808106e-05,0.09351979994244175,0.1906167999113677,0.28413659985380946,0.2851940000036848,0.28434189985273406,6.353893330378923e-06,0.0001596000001882203,1.0200004908256233e-05,5.8099998568650335e-05,0.285262800003693,3.399999695830047e-05,1.5028274175112877,0.0534909526013505,0.048313569071135536
1000,1.0,0.013949416604001778,1,datasets_sb01.npz,1.1708660999276563,1.1787553295417796,1.1708660999276586,2,0.6804359456058158,unconstrained_1tok,0.06260978141090806,0.06527876945563885,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3218117131739325,0.9992109138560804,0.9997235406140974,0.6779341491257129,0.6773992006821479,83,1.2800002878066152e-05,0.08911050007736776,0.18757359988376265,0.2766840999611304,0.2777217000038945,0.2769025999659789,6.252453329458755e-06,0.00017269999807467684,9.399998816661537e-06,6.679999933112413e-05,0.277798500006611,3.300000389572233e-05,1.661296254249497,0.04864641539030228,0.05131540343503306
