beta,bwVar,covers_true,dataset_file,est,est_med,estdiff,ll,method,miVar,miVarpaired,n_mcmc,n_sampling_draws,pstar,result_file,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_sampling_in_mcmc,share_sampling_in_method,sim,time_allocation,time_mcmc_estimation,time_mcmc_sampling,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarpaired
1.0,0.035754642985412394,1,datasets_sb01.npz,1.3019801464104481,1.2987151951410887,1.3019801464104486,0.6265737011861042,unconstrained_1to1,0.11874580025265113,0.1184163848882065,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.8513876774937862,0.9981515519718843,0.99910565886792,0.1470356622580617,0.14676387447809808,25,2.600019797682762e-06,0.06033810006920248,0.010401199804618955,0.07073929987382144,0.07138549990486354,0.0708702999399975,3.4670666015396515e-07,9.970006067305803e-05,9.200070053339005e-06,5.4200063459575176e-05,0.0714494000421837,2.8699985705316067e-05,1.977386591634792,0.08295540262425334,0.08262598725980869
1.0,0.03444468715797187,1,datasets_sb01.npz,0.9553080543955899,0.9615331789600845,0.9553080543955862,0.3131239476095766,unconstrained_1to1,0.10735121486061788,0.10672457544615391,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.8546111353041564,0.9979550250894319,0.99895868161019,0.1436376251248694,0.14334388978527546,26,2.6999041438102722e-06,0.05808920017443597,0.009743299102410674,0.06783249927684665,0.06849559990223497,0.06797149928752333,3.2477663674702244e-07,0.00010410009417682886,7.800059393048286e-06,6.320001557469368e-05,0.06856699998024851,3.220001235604286e-05,1.597492161181603,0.07287208301548805,0.07224544360102407
1.0,0.034183662293200134,1,datasets_sb01.npz,0.9837802763250456,0.993332872052796,0.9837802763250398,0.3228860210234803,unconstrained_1to1,0.113697734457156,0.11297549891241376,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.8556693068899207,0.9980684035972618,0.9990325861335304,0.14267468661877564,0.142399096707341,27,2.200016751885414e-06,0.05745520000346005,0.009561601094901562,0.06701680109836161,0.06764070002827793,0.0671465010382235,3.187200364967187e-07,0.00010169995948672295,7.1999384090304375e-06,5.7399971410632133e-05,0.06770619994495064,2.5799963623285294e-05,1.644674531626611,0.07947988850166267,0.07875765295692043
1.0,0.03294662667394273,1,datasets_sb01.npz,0.994878564561175,0.9902578782311169,0.9948785645611724,0.40908824563325374,unconstrained_1to1,0.08932483802313507,0.08852761706518228,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.8560125809953549,0.9980522014336244,0.9991712203756067,0.14231682494587006,0.14203962043826937,28,2.800021320581436e-06,0.056648601428605616,0.009399798582307994,0.06604840001091361,0.0666693999664858,0.06617730006109923,3.133266194102665e-07,0.00010029994882643223,7.100054062902927e-06,4.770001396536827e-05,0.06672470003832132,2.580008003860712e-05,1.5806688834890963,0.056345264722518405,0.05554804376456562
1.0,0.03451319425825002,1,datasets_sb01.npz,0.7849339573559678,0.7863082472597397,0.7849339573559683,0.11904065496821681,unconstrained_1to1,0.11542427378302395,0.11498368025044953,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.8565913194782729,0.9981367076225509,0.9992776930068886,0.14180962093000576,0.14154538814427794,29,2.399901859462261e-06,0.05682130018249154,0.00938930013217032,0.06621060031466186,0.06682079995516688,0.06633420032449067,3.12976671072344e-07,9.650003630667925e-05,6.100046448409557e-06,4.179996903985739e-05,0.06686909997370094,2.4700071662664413e-05,1.4508272597437188,0.08087656633051568,0.08043597279794125
1.0,0.03122829758055968,1,datasets_sb01.npz,0.9833588382383037,0.9844464753210451,0.9833588382383049,0.35494770924821417,unconstrained_1to1,0.10279585251941874,0.10158036387275123,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.8582768062171462,0.9979039738185956,0.9992372082918421,0.13992044451646976,0.1396271676014495,30,2.500019036233425e-06,0.06150360137689859,0.010005599120631814,0.0715092004975304,0.07217950001358986,0.07165940047707409,3.3351997068772715e-07,0.00011619995348155499,9.499955922365189e-06,4.509999416768551e-05,0.07223459996748716,3.15000070258975e-05,1.6117699672283932,0.0715363266412785,0.07032083799461099
1.0,0.05086952294140957,1,datasets_sb01.npz,0.475737042598016,0.47953158405296953,0.47573704259801436,-0.2822382359366294,unconstrained_1to1,0.1495539678440424,0.14895975965877464,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.8545733892706979,0.9979078479390349,0.9988987635402766,0.14363496485608732,0.143334458668337,31,2.800021320581436e-06,0.056164101348258555,0.009420198621228337,0.06558429996948689,0.06621610000729561,0.06572179996874183,3.1400662070761123e-07,0.00010730000212788582,7.999944500625134e-06,6.450002547353506e-05,0.06628909998107702,2.7399975806474686e-05,1.2337123211326615,0.09863357537969142,0.09803936719442367
1.0,0.03089134416711442,1,datasets_sb01.npz,1.0892807528284516,1.0796138084107754,1.089280752828452,0.47307314168669823,unconstrained_1to1,0.09884210225661869,0.09847749042075682,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.8559308820740275,0.9980494402963624,0.9990268453305893,0.1423963107279877,0.14211855822233505,32,2.600019797682762e-06,0.05564149864949286,0.009238701080903411,0.06488019973039627,0.06549619999714196,0.06500699976459146,3.079567026967804e-07,9.760004468262196e-05,7.4999406933784485e-06,5.570007488131523e-05,0.06556000001728535,2.659996971487999e-05,1.705488363970205,0.06791986674533716,0.06755525490947528
1.0,0.030918908457765574,1,datasets_sb01.npz,0.7775414446370907,0.7769274465563059,0.7775414446370903,0.18441608306878854,unconstrained_1to1,0.09157582635764505,0.09116499595618771,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.8599971479719003,0.9982374918975027,0.999266805410285,0.1384844238446984,0.13824034392560242,33,2.600019797682762e-06,0.06679890141822398,0.010737597360275686,0.07753649877849966,0.078230099985376,0.07767339877318591,3.5791991200918953e-07,9.959994349628687e-05,1.009996049106121e-05,4.6900007873773575e-05,0.07828749995678663,3.470003139227629e-05,1.370666806205393,0.06062599899142171,0.06021516858996438
1.0,0.03256630263822752,1,datasets_sb01.npz,0.8016525417557089,0.8007185246497421,0.8016525417557085,0.14530180506908474,unconstrained_1to1,0.11213980881639793,0.11090663061646402,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.8538564636830211,0.9972532208551784,0.9989758623071804,0.14379172127334888,0.14339675717215725,34,3.100023604929447e-06,0.06779799587093294,0.011386003578081727,0.07918399944901466,0.0799853999633342,0.07940209947992116,3.7953345260272423e-07,0.00018440000712871552,9.599956683814526e-06,7.180008105933666e-05,0.08006740000564605,3.060000017285347e-05,1.458003278442333,0.07954093987553218,0.07830776167559828
